"","Ant4","Ant260","Ant52","Ant540","Ant6","Ant7","Ant9","Ant14","Ant19","Ant26","Ant30","Ant38","Ant60","Ant64","Ant73","Ant76","Ant148","Ant158","Ant191","Ant196","Ant202","Ant209","Ant252","Ant268","Ant308","Ant311","Ant518","Ant620","Ant0","Ant13","Ant23","Ant27","Ant29","Ant32","Ant42","Ant43","Ant44","Ant50","Ant55","Ant63","Ant91","Ant97","Ant98","Ant100","Ant109","Ant113","Ant115","Ant117","Ant124","Ant127","Ant131","Ant137","Ant139","Ant140","Ant142","Ant149","Ant153","Ant156","Ant159","Ant169","Ant173","Ant176","Ant178","Ant186","Ant190","Ant195","Ant198","Ant207","Ant215","Ant217","Ant218","Ant219","Ant232","Ant238","Ant242","Ant243","Ant255","Ant257","Ant263","Ant289","Ant294","Ant298","Ant318","Ant324","Ant332","Ant342","Ant347","Ant353","Ant356","Ant380","Ant387","Ant390","Ant394","Ant395","Ant400","Ant437","Ant458","Ant462","Ant475","Ant482","Ant492","Ant501","Ant507","Ant527","Ant530","Ant538","Ant552","Ant560","Ant564","Ant593"
"Ant156",0,0,33,8,0,5,0,0,0,0,0,0,1,2,0,0,0,3,6,0,0,1,0,4,0,2,0,7,14,2,0,3,4,0,7,0,1,14,4,13,0,7,0,0,2,0,1,15,1,4,0,30,24,0,0,0,0,0,10,17,10,0,11,5,32,0,2,1,3,0,10,63,1,0,11,4,0,0,1,2,0,7,0,0,0,2,2,0,0,3,3,15,1,9,7,15,1,0,0,5,0,2,5,0,0,10,3,0,2,5
"Ant159",1,0,16,7,0,0,0,0,1,0,0,2,1,4,1,0,0,1,8,3,3,2,0,1,1,1,0,4,1,7,0,2,8,0,7,0,0,8,5,4,0,4,0,0,0,3,1,13,1,4,0,4,24,10,2,0,4,10,0,2,6,0,5,0,7,0,1,7,11,0,1,10,0,0,8,11,0,1,0,0,0,4,0,0,0,4,0,1,0,1,3,6,4,6,4,8,13,0,1,3,1,0,2,0,0,5,15,1,1,0
"Ant169",12,1,7,6,0,5,0,0,4,3,0,0,4,2,0,0,0,1,26,1,3,1,0,3,1,4,0,22,18,1,2,2,12,0,6,0,1,6,6,7,0,1,0,0,8,2,2,13,13,5,2,11,9,2,0,0,7,17,2,0,14,0,11,6,5,0,6,0,11,0,4,27,0,0,6,6,1,1,1,0,0,4,1,0,0,1,1,2,0,14,1,5,7,8,12,26,2,0,1,5,0,11,1,0,0,5,8,1,2,2
"Ant173",0,0,15,3,0,10,0,1,3,1,0,1,0,2,0,1,0,0,24,0,2,0,0,6,1,4,0,6,16,13,1,13,33,0,4,0,1,10,1,9,0,5,0,1,1,0,0,7,6,0,0,7,11,1,0,0,1,10,6,14,0,0,9,8,7,0,2,5,8,0,2,22,0,0,25,6,0,6,0,0,0,1,0,0,0,1,1,1,0,12,0,11,15,10,10,2,13,0,0,4,0,3,0,2,0,20,12,0,0,3
"Ant176",19,11,0,0,5,0,6,9,1,0,15,9,0,0,4,6,8,3,1,13,0,2,14,0,0,1,4,1,0,0,11,1,0,2,0,11,4,0,2,0,7,5,9,15,0,7,0,0,1,0,7,0,0,1,37,23,3,0,0,0,0,0,0,7,0,3,5,3,0,14,2,0,0,5,0,2,7,2,3,5,11,0,31,8,4,0,0,0,6,0,0,0,0,0,0,0,0,6,2,1,6,0,5,1,3,0,0,12,1,0
"Ant178",4,0,7,3,0,2,0,0,3,5,1,1,4,3,0,1,0,4,29,0,10,2,0,4,2,6,0,5,7,5,4,7,5,0,8,0,1,12,9,12,0,6,0,0,9,6,3,4,5,6,0,15,10,3,0,0,6,11,5,11,9,0,0,2,6,0,1,10,7,0,22,8,0,0,7,12,0,4,2,2,0,22,0,0,0,1,1,0,0,5,3,10,10,10,20,7,0,1,2,8,0,5,0,2,0,8,12,1,11,3
"Ant186",6,7,7,0,0,5,0,1,2,1,0,0,0,2,1,1,0,0,8,14,1,7,0,2,0,3,0,10,6,4,5,7,3,4,2,6,1,3,1,13,0,1,1,0,4,0,0,1,2,3,1,2,5,7,1,0,1,5,0,6,8,7,2,0,0,0,3,5,1,0,3,2,24,5,2,2,5,1,2,9,0,4,0,0,0,1,0,0,0,5,7,10,5,0,16,12,23,0,0,13,2,6,8,0,3,4,9,0,4,3
"Ant190",4,1,15,4,0,8,0,0,3,0,0,0,3,3,1,0,0,0,4,1,0,0,0,2,3,3,1,8,10,2,0,4,12,1,3,1,3,22,0,8,0,5,0,0,0,0,0,4,9,9,0,19,1,5,2,0,1,32,7,5,7,0,6,0,0,0,0,2,2,0,12,45,0,0,10,2,0,0,3,0,0,2,0,0,0,4,0,0,0,4,4,5,8,14,15,6,1,0,1,1,0,6,0,1,0,9,6,4,3,5
"Ant195",0,0,0,0,10,0,34,2,0,0,2,1,0,0,0,0,23,0,0,5,0,0,102,0,0,0,1,0,0,0,13,0,0,0,0,5,1,0,0,0,12,0,27,12,0,0,0,0,0,0,3,0,0,0,25,25,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,13,0,56,40,11,0,0,0,16,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0
"Ant198",15,2,2,3,3,2,0,0,9,19,7,0,2,8,4,1,5,9,7,3,10,7,0,1,2,6,7,2,1,11,1,5,15,2,6,2,0,9,15,1,8,13,14,1,10,8,1,4,10,3,4,0,1,4,5,2,2,2,1,6,2,5,1,3,0,0,0,1,3,12,1,0,8,0,1,7,10,19,3,19,0,5,0,0,0,2,10,7,0,0,5,0,1,3,0,7,2,4,5,9,6,3,16,2,1,0,1,1,7,3
"Ant207",12,7,11,6,0,4,0,1,7,6,0,6,8,22,0,0,0,18,13,12,7,10,0,3,12,31,3,5,2,9,6,9,2,4,25,5,6,1,13,3,1,15,0,1,8,12,17,5,4,1,4,9,0,2,4,0,4,1,7,0,5,3,10,5,2,0,1,0,1,0,4,8,3,2,6,17,3,1,0,2,0,8,0,0,0,4,13,1,1,0,9,1,7,5,25,6,9,0,0,8,8,18,9,3,0,3,2,10,11,11
"Ant215",0,5,7,19,0,0,0,0,12,0,0,0,4,3,1,1,0,12,8,0,0,0,0,0,4,12,1,12,7,7,0,2,12,0,10,0,3,7,12,3,0,20,0,0,3,1,3,12,10,4,0,8,8,18,0,0,20,3,11,11,8,0,7,1,2,0,3,1,0,0,18,0,0,0,6,9,0,4,0,0,0,0,0,0,1,8,3,0,0,1,3,4,4,17,3,7,0,0,1,17,0,16,2,0,0,1,3,0,6,2
"Ant217",1,26,0,0,13,1,11,19,1,12,7,25,2,0,8,9,7,3,1,32,2,0,9,0,1,10,6,2,0,0,15,0,0,14,0,8,5,0,1,0,36,0,11,3,1,2,0,2,2,0,12,0,0,0,26,11,0,0,0,0,0,14,0,0,0,0,12,0,0,0,0,0,2,6,0,1,18,6,0,10,6,2,18,5,12,7,9,2,2,0,0,0,0,0,1,0,3,14,22,0,5,5,29,19,3,0,1,15,1,0
"Ant218",10,2,6,6,0,13,0,0,5,0,0,2,5,6,0,3,0,4,13,4,1,0,0,15,0,18,2,11,8,13,5,6,3,0,10,0,3,4,15,2,0,10,0,0,7,12,25,12,1,8,2,24,0,1,0,0,5,10,1,4,2,2,22,3,12,0,1,4,18,0,0,10,0,0,14,17,0,0,1,1,0,3,0,0,0,3,1,1,0,6,2,4,4,16,16,22,0,0,2,10,1,14,0,0,1,6,10,1,12,2
"Ant219",1,0,41,1,0,2,0,0,4,3,0,2,1,1,0,0,0,2,15,0,1,1,0,17,0,3,0,22,4,0,0,5,3,0,22,0,1,10,4,6,0,8,0,0,2,1,1,9,19,8,0,17,12,0,0,0,5,63,10,27,22,0,8,2,45,0,0,8,0,0,10,0,0,0,20,19,0,3,0,0,0,3,0,0,0,1,2,0,0,4,1,2,4,7,4,11,0,0,0,22,0,7,0,0,0,29,10,0,1,1
"Ant232",13,6,1,5,8,3,0,17,5,35,5,3,5,5,3,11,1,0,1,14,39,30,0,3,3,3,5,5,0,34,13,8,8,22,2,14,3,1,1,0,4,12,6,2,0,10,12,10,2,1,0,1,0,4,3,0,0,1,0,0,0,0,0,24,0,0,8,3,0,2,0,0,0,11,2,4,30,5,15,28,0,8,2,0,0,3,4,9,0,0,2,0,6,0,0,0,3,2,7,1,25,22,16,7,13,2,1,4,9,4
"Ant238",1,8,0,0,8,0,10,26,0,3,0,7,1,0,0,6,7,0,0,10,6,14,31,5,2,0,12,0,0,0,21,0,1,9,0,17,7,0,0,0,12,0,28,6,0,0,0,0,1,0,9,0,0,1,60,7,0,0,0,0,0,5,0,5,0,27,0,2,0,6,0,0,11,0,0,0,20,13,16,11,30,0,36,15,24,4,0,3,17,0,1,0,0,0,0,0,9,5,1,0,28,6,11,5,20,0,0,0,0,0
"Ant242",3,0,20,2,0,7,0,0,5,3,0,1,0,1,4,1,0,3,39,2,1,0,0,5,1,8,1,8,10,13,0,1,8,0,6,0,0,36,1,8,0,0,0,1,0,1,2,11,4,7,0,5,18,0,0,0,5,11,8,6,25,0,7,2,10,0,1,6,6,0,14,20,2,0,0,5,0,0,0,1,0,20,0,0,0,1,0,2,0,8,4,11,14,11,9,11,11,1,3,7,3,8,1,0,0,32,13,1,5,25
"Ant243",4,0,15,11,0,1,0,0,1,3,0,1,7,16,2,4,0,3,10,13,10,1,0,3,6,28,1,5,5,6,0,11,7,1,5,1,1,7,12,14,1,16,0,1,14,18,17,10,21,6,0,16,0,0,0,0,10,4,11,6,6,2,12,2,2,0,7,17,9,1,17,19,4,0,5,0,0,4,1,1,0,10,0,0,0,4,5,4,1,6,6,8,3,18,14,10,0,1,2,9,4,18,0,1,0,12,9,4,17,16
"Ant255",9,50,0,1,10,1,0,7,0,11,7,21,0,3,5,24,4,2,5,17,31,6,0,1,4,1,5,0,0,3,14,0,1,36,0,15,5,0,5,0,9,12,15,13,1,3,4,1,3,0,7,0,0,2,46,7,0,0,0,1,0,7,0,5,0,0,10,3,0,18,0,0,30,20,0,0,0,5,24,18,0,1,0,0,1,3,24,6,2,0,0,0,0,0,0,1,1,5,15,0,18,2,28,17,5,0,0,23,0,0
"Ant257",9,8,2,2,5,3,0,2,5,19,10,5,5,8,8,0,0,9,8,5,27,16,0,1,18,10,1,4,0,6,4,0,11,13,1,13,12,4,3,0,8,13,13,1,2,11,3,15,13,0,4,1,0,6,1,7,1,0,1,1,6,2,4,1,0,0,19,1,4,6,0,3,5,13,0,4,5,0,3,10,0,1,0,0,0,7,8,6,0,0,10,3,0,0,3,2,0,10,6,3,3,4,23,6,4,1,2,4,6,3
"Ant263",1,2,0,1,1,2,0,27,11,4,2,5,1,3,5,11,0,6,5,2,6,8,0,3,2,9,4,2,0,3,6,1,1,1,0,6,13,1,2,0,0,2,5,6,1,3,0,1,2,3,6,0,2,2,9,1,0,1,0,1,0,3,2,2,3,0,3,0,0,0,1,0,15,16,0,1,24,3,0,2,0,1,0,0,0,2,2,12,0,0,4,0,1,0,0,1,0,2,12,1,18,6,5,2,8,0,5,1,4,0
"Ant289",13,13,0,2,13,1,0,3,8,7,4,5,3,6,4,3,0,5,5,10,5,18,0,0,1,13,1,0,0,4,19,5,4,9,0,11,15,1,1,0,10,9,8,3,4,9,2,4,1,0,7,3,2,7,15,1,0,2,0,0,0,5,2,9,0,0,19,2,0,10,1,0,28,11,1,1,18,10,2,0,1,0,0,0,2,2,2,5,1,0,0,0,0,0,3,3,7,3,8,0,10,2,30,14,9,0,0,9,5,2
"Ant294",0,29,0,0,18,0,36,8,0,0,11,6,0,1,1,3,32,1,0,9,0,1,46,0,0,0,1,0,0,0,7,0,0,2,0,6,5,0,0,0,20,0,6,115,0,0,0,0,0,0,3,0,0,0,47,55,0,0,0,0,0,11,0,0,0,13,0,0,0,6,0,0,0,30,0,0,0,0,0,1,0,0,85,28,19,0,0,2,20,0,0,0,1,0,0,0,0,5,14,0,2,0,1,1,1,0,0,3,0,0
"Ant298",6,2,11,3,8,5,0,0,3,1,2,5,9,8,5,0,0,5,36,3,19,7,0,8,2,32,2,20,2,13,8,21,40,0,4,1,6,4,4,5,3,20,0,1,12,10,13,12,11,8,2,4,4,6,1,0,6,7,4,4,1,0,22,4,2,0,5,8,0,2,3,3,8,0,20,10,1,1,1,0,0,0,0,0,0,3,6,1,1,7,11,3,30,3,2,5,0,0,5,8,2,6,1,4,1,12,6,3,9,21
"Ant318",0,17,0,0,43,0,78,13,2,0,21,4,0,1,4,3,43,1,0,36,0,2,87,0,0,2,5,0,0,0,11,0,0,24,0,10,12,0,0,0,35,0,16,262,0,2,0,0,0,0,6,0,0,0,59,102,0,0,0,1,0,31,0,0,0,56,0,0,0,18,0,0,2,36,0,0,0,0,0,0,85,0,0,45,66,0,1,0,16,0,0,0,0,0,0,0,1,4,12,0,4,0,4,12,3,0,0,0,0,0
"Ant324",0,0,0,0,5,0,37,8,0,0,8,0,0,0,0,1,16,0,0,7,0,0,60,0,0,0,1,0,0,0,13,0,0,0,0,13,7,0,0,0,11,0,2,66,0,0,0,0,0,0,3,0,0,0,22,29,0,0,0,0,0,8,0,0,0,40,0,0,0,5,0,0,0,15,0,0,0,0,0,0,28,0,45,0,11,0,0,0,13,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0
"Ant332",6,24,0,0,10,0,13,6,0,0,3,2,0,2,0,1,22,1,0,2,2,0,44,0,0,2,3,0,0,0,6,0,0,22,0,1,1,0,0,0,9,0,10,36,0,0,0,0,0,0,4,0,0,0,17,31,0,0,0,0,0,4,0,0,0,11,0,0,1,12,0,0,0,24,0,0,1,0,0,2,19,0,66,11,0,0,4,0,16,0,2,0,0,0,0,0,5,13,14,0,7,0,15,2,3,0,0,1,4,0
"Ant342",2,1,4,1,3,1,0,6,1,0,3,6,5,4,1,4,0,0,8,2,15,23,0,2,0,12,0,1,0,8,1,5,7,1,6,0,6,3,1,3,1,2,1,1,2,2,1,7,2,0,2,4,0,0,0,0,7,2,4,1,1,0,1,1,4,0,2,4,8,7,3,1,3,4,1,4,3,7,2,2,0,3,0,0,0,0,5,5,0,1,7,1,1,4,1,2,1,0,2,10,2,24,3,7,3,1,3,0,9,4
"Ant347",7,12,3,2,0,3,0,2,10,27,1,5,3,5,7,4,3,2,5,7,0,12,0,1,7,10,3,6,0,5,15,6,6,6,3,4,4,2,5,3,5,9,7,10,1,5,3,7,10,5,1,1,0,2,3,6,4,2,0,1,1,0,1,0,0,0,10,13,3,9,1,2,4,0,0,5,24,8,2,2,0,6,1,0,4,5,0,8,3,3,7,0,2,1,10,3,1,12,3,3,4,1,3,10,1,3,4,1,7,2
"Ant353",3,9,1,7,2,0,0,9,5,18,20,3,1,13,8,12,3,3,4,4,9,12,0,1,9,10,1,5,1,0,2,0,1,4,2,9,21,1,3,0,2,10,1,5,4,10,0,8,16,0,4,0,0,3,1,0,0,0,1,2,1,0,0,0,0,0,7,1,0,2,1,0,9,3,2,4,6,6,12,5,2,1,0,0,0,5,8,0,3,7,1,0,1,0,1,1,12,0,5,0,7,1,2,2,5,0,1,3,8,1
"Ant356",1,7,0,0,11,0,15,9,2,0,5,10,0,3,0,8,3,0,3,2,3,0,28,3,3,0,13,0,0,1,11,4,0,18,0,2,25,0,1,0,5,1,15,6,2,2,1,1,7,0,0,0,0,1,15,16,0,0,0,0,0,6,0,0,0,16,0,1,0,2,0,0,0,17,0,1,2,0,0,1,20,1,16,13,16,0,3,3,0,0,0,0,0,0,0,0,0,2,5,1,9,0,12,4,12,0,0,3,7,2
"Ant380",5,0,3,4,0,5,0,0,2,2,0,1,4,2,1,0,0,5,9,4,0,4,0,1,2,3,4,12,11,4,2,7,16,0,3,0,3,2,5,6,0,3,0,1,4,1,0,7,3,4,0,1,1,5,1,0,1,3,1,14,12,0,5,5,4,0,0,0,1,0,6,4,0,0,8,6,0,0,0,0,0,7,0,0,0,1,3,7,0,0,1,5,4,4,2,6,1,0,1,5,2,10,0,0,0,3,9,3,3,5
"Ant387",15,3,1,11,0,3,0,3,6,1,3,8,8,9,5,5,0,4,7,1,13,3,0,11,6,35,6,15,1,7,6,20,6,0,4,1,8,1,15,1,3,41,3,3,7,12,7,12,11,0,2,5,1,15,0,2,5,3,3,1,0,0,3,7,4,0,5,9,3,0,2,1,2,1,4,6,0,10,4,0,0,11,0,0,2,7,7,1,0,1,0,5,5,3,6,3,0,7,3,6,3,20,5,4,0,4,1,1,14,1
"Ant390",3,4,25,5,0,3,0,0,1,1,0,2,0,4,0,0,0,3,11,1,3,0,0,0,4,6,1,4,15,9,0,8,31,0,3,0,2,31,4,5,1,1,1,2,7,0,0,13,8,8,0,17,8,0,0,0,2,15,6,5,11,0,10,10,5,0,0,1,4,0,4,2,0,0,11,8,0,3,0,0,0,3,0,0,0,1,0,0,0,5,5,0,5,4,8,11,3,0,0,15,1,7,0,0,0,19,24,2,4,8
"Ant394",3,3,8,7,0,11,0,0,4,0,0,4,6,9,0,2,0,4,14,2,4,10,0,7,3,11,1,10,5,10,7,12,20,2,3,0,1,6,5,8,0,8,1,1,1,3,0,18,8,4,5,4,10,1,1,0,3,1,4,7,15,0,10,5,8,0,1,7,4,0,4,4,6,0,14,3,0,0,1,0,1,30,0,0,0,1,2,1,0,4,5,5,0,12,2,17,10,1,3,4,9,4,3,0,0,3,9,1,7,18
"Ant395",2,4,7,8,0,1,0,0,4,1,0,0,0,2,0,1,0,0,12,0,0,11,0,9,0,5,0,14,5,13,2,6,5,0,9,0,4,6,8,6,0,8,0,0,2,2,2,13,5,9,0,10,7,1,0,0,14,9,6,8,10,0,10,0,14,0,3,5,17,0,16,7,0,0,11,18,0,0,0,0,0,3,0,0,0,4,1,0,0,4,3,4,12,0,0,6,0,0,0,3,1,12,1,0,0,4,4,2,6,5
"Ant400",2,0,22,2,0,7,0,1,0,0,1,1,3,3,1,0,0,3,8,1,5,1,0,1,3,6,0,15,16,1,0,4,18,0,2,0,2,11,8,17,0,3,0,0,10,1,1,4,2,6,0,25,3,3,0,0,0,7,4,12,10,0,20,16,15,0,0,25,3,1,16,4,0,0,9,14,0,3,0,3,0,2,0,0,0,1,10,1,0,2,6,8,2,0,0,2,12,0,1,18,2,9,0,0,0,37,14,1,1,15
"Ant437",5,2,14,4,1,5,0,0,5,3,0,4,6,4,0,1,0,4,20,0,10,1,0,4,5,4,3,14,4,22,1,1,9,0,9,0,5,21,5,10,2,3,1,1,7,1,2,20,10,7,3,13,1,5,0,0,2,15,8,26,2,0,7,12,6,0,7,6,7,0,22,11,0,0,11,10,1,2,1,3,0,5,0,0,0,2,3,1,0,6,3,11,17,6,2,0,7,0,0,8,0,9,4,0,0,6,12,3,5,3
"Ant458",2,1,10,5,4,8,0,3,5,2,5,3,6,5,2,2,1,1,42,4,5,8,0,2,6,4,18,8,0,11,1,0,19,2,3,3,9,9,0,7,0,1,0,0,3,3,1,3,14,8,7,0,6,10,5,0,1,1,13,2,13,0,0,23,1,0,2,9,0,3,0,0,3,9,11,0,1,0,0,7,0,0,1,0,5,1,1,12,0,1,0,3,10,0,12,7,0,2,1,1,8,3,1,0,0,5,13,4,2,2
"Ant462",9,6,0,1,5,0,0,5,1,7,10,12,3,7,9,1,1,0,5,14,1,14,3,0,4,1,3,1,0,0,7,1,1,31,4,11,14,0,4,1,5,4,13,0,1,3,0,1,5,0,8,0,0,1,19,24,3,0,0,0,0,6,1,0,0,2,4,0,0,14,0,0,2,5,1,1,5,10,2,3,5,0,4,1,13,0,12,0,2,0,7,0,1,0,0,0,2,0,4,1,5,1,14,18,2,0,1,5,1,0
"Ant475",0,34,0,1,19,0,0,8,2,2,10,11,4,5,18,11,4,8,5,3,8,33,0,2,8,8,9,5,0,9,14,3,1,23,2,2,10,0,0,0,13,17,4,7,4,6,0,1,0,0,7,0,0,10,18,8,6,0,1,1,0,2,2,0,1,0,5,0,1,22,2,0,7,1,3,2,15,6,12,8,14,5,12,0,14,2,3,5,5,1,3,0,3,0,1,0,1,4,0,0,7,2,21,6,9,1,2,35,2,0
"Ant482",7,2,14,14,1,2,0,1,2,0,2,1,4,0,0,1,0,5,16,5,2,4,0,5,4,12,9,8,10,3,1,15,9,1,5,0,5,15,3,8,1,11,0,1,12,4,5,8,12,3,4,10,6,11,0,0,14,5,3,5,4,1,8,13,1,0,9,8,17,0,10,22,1,0,7,9,0,3,1,0,0,8,0,0,0,10,3,0,1,5,6,15,4,3,18,8,1,1,0,0,1,3,1,0,0,1,3,1,10,12
"Ant492",10,6,0,0,9,4,6,9,3,7,13,15,9,5,3,5,0,13,3,5,2,12,6,0,3,4,6,1,0,4,25,1,0,4,2,16,15,3,2,2,18,9,12,8,2,7,1,5,7,0,35,2,0,2,13,11,4,0,1,0,0,6,0,2,0,5,6,8,0,5,1,0,25,28,3,4,18,3,18,10,2,2,4,3,7,2,4,7,9,2,3,1,9,1,2,0,8,5,7,1,0,3,29,2,5,0,3,20,13,2
"Ant501",24,4,12,12,0,8,0,1,12,1,0,5,14,8,0,5,0,7,15,2,5,19,0,6,0,9,3,24,7,8,5,10,27,1,7,10,2,7,13,2,1,18,0,0,1,7,15,14,3,16,1,16,0,1,1,0,30,2,0,11,3,0,5,6,6,0,3,18,16,5,14,7,22,6,8,18,2,4,6,2,0,6,0,0,0,24,1,1,0,10,20,7,4,12,9,9,3,1,2,3,3,0,2,1,6,11,13,0,15,3
"Ant507",19,15,0,6,4,4,0,21,3,31,13,29,14,11,33,9,7,3,8,0,9,6,0,2,4,2,1,2,0,4,19,1,2,10,2,23,11,0,0,0,22,17,16,5,2,2,2,1,4,0,10,0,0,7,25,1,4,5,2,1,0,5,0,8,0,0,16,9,2,29,0,0,16,11,1,0,28,23,5,30,1,1,4,0,15,3,3,2,12,0,5,0,3,1,0,4,1,14,21,1,29,2,0,21,20,0,3,18,6,1
"Ant527",0,27,0,1,13,0,0,12,5,8,3,5,2,3,11,11,0,1,1,8,2,14,0,0,2,5,5,0,0,1,12,2,0,24,2,23,9,0,0,0,10,5,10,3,3,6,0,0,9,0,17,0,0,5,13,3,1,0,0,0,2,1,2,0,1,0,2,3,0,19,0,0,7,5,0,1,17,6,2,14,1,4,12,0,2,7,10,2,4,0,4,0,0,0,0,0,0,18,6,0,2,1,21,0,8,0,2,10,2,1
"Ant530",6,36,0,0,4,0,0,6,0,6,8,4,0,2,8,10,0,0,1,8,18,12,0,0,0,8,0,0,0,0,8,0,0,20,0,13,17,0,0,0,6,1,8,2,1,7,0,0,5,1,1,0,0,0,3,0,2,0,0,0,0,3,0,3,0,0,1,0,0,3,1,0,13,20,0,0,5,4,8,9,1,1,3,0,3,3,1,5,12,0,0,0,0,0,0,0,0,2,9,0,5,6,20,8,0,0,2,13,0,0
"Ant538",3,1,39,4,0,9,0,0,0,0,0,2,1,10,0,0,0,3,19,1,5,1,0,4,1,12,1,7,20,9,0,2,28,0,0,0,0,19,1,8,0,7,0,0,12,1,1,4,1,4,0,36,14,5,0,0,3,10,5,5,20,0,8,4,9,0,0,3,1,0,6,29,2,0,32,12,0,1,0,0,0,12,0,0,0,1,3,0,0,3,4,19,3,4,37,6,5,0,1,1,0,11,0,0,0,0,8,0,8,37
"Ant552",4,1,28,5,2,6,0,1,0,1,1,0,4,2,0,1,0,4,5,3,8,1,0,1,0,2,2,23,18,6,2,3,20,0,15,1,13,38,0,4,1,3,0,0,1,3,4,11,7,4,2,9,7,9,0,0,2,3,15,8,12,0,12,9,6,0,1,2,3,1,10,10,1,0,13,9,0,2,5,0,0,6,0,0,0,3,4,1,0,9,1,24,9,4,14,12,13,1,2,3,3,13,3,2,2,8,0,1,1,19
"Ant560",3,33,0,2,13,0,0,17,7,7,8,17,12,7,15,10,2,2,8,10,2,1,0,0,1,14,8,3,0,3,11,2,2,44,1,24,30,0,2,0,8,9,3,1,6,4,2,4,10,0,8,1,1,1,9,1,15,0,1,1,0,12,1,0,4,0,1,10,0,15,1,0,4,0,1,4,23,4,1,9,3,3,0,0,1,0,1,3,3,3,1,2,1,2,1,3,4,5,35,1,20,0,18,10,13,0,1,0,9,0
"Ant564",9,4,6,7,0,9,0,2,4,2,11,2,6,6,7,3,1,4,10,1,0,8,0,5,5,19,2,8,3,8,3,29,12,1,7,0,8,7,3,4,2,10,4,0,10,6,5,6,4,6,10,9,2,5,2,1,9,2,1,2,0,1,11,4,3,0,7,11,6,1,12,1,9,0,5,17,0,6,4,5,0,9,0,0,4,9,7,8,7,3,14,4,7,6,1,5,2,1,2,10,13,15,6,2,0,8,1,9,0,6
"Ant593",7,1,23,5,0,13,0,0,4,0,1,2,5,2,0,2,0,4,20,2,7,5,0,3,1,17,4,17,6,15,2,14,28,0,4,0,2,14,10,4,0,6,0,0,22,4,3,9,11,2,2,18,13,1,0,1,2,5,0,2,3,0,3,3,5,0,3,11,2,0,2,1,4,0,25,16,0,3,0,2,0,21,0,0,0,4,2,1,2,5,1,8,18,5,15,3,2,0,0,12,2,3,1,1,0,37,19,0,6,0
