"","Ant4","Ant260","Ant52","Ant540","Ant6","Ant7","Ant9","Ant14","Ant19","Ant26","Ant30","Ant38","Ant60","Ant64","Ant73","Ant76","Ant148","Ant158","Ant191","Ant196","Ant202","Ant209","Ant252","Ant268","Ant308","Ant311","Ant518","Ant620","Ant0","Ant13","Ant23","Ant27","Ant29","Ant32","Ant42","Ant43","Ant44","Ant50","Ant55","Ant63","Ant91","Ant97","Ant98","Ant100","Ant109","Ant113","Ant115","Ant117","Ant124","Ant127","Ant131","Ant137","Ant139","Ant140","Ant142","Ant149","Ant153","Ant156","Ant159","Ant169","Ant173","Ant176","Ant178","Ant186","Ant190","Ant195","Ant198","Ant207","Ant215","Ant217","Ant218","Ant219","Ant232","Ant238","Ant242","Ant243","Ant255","Ant257","Ant263","Ant289","Ant294","Ant298","Ant318","Ant324","Ant332","Ant342","Ant347","Ant353","Ant356","Ant380","Ant387","Ant390","Ant394","Ant395","Ant400","Ant437","Ant458","Ant462","Ant475","Ant482","Ant492","Ant501","Ant507","Ant527","Ant530","Ant538","Ant552","Ant560","Ant564","Ant593"
"Ant156",0,0,5,5,0,6,1,0,1,1,0,0,0,0,0,1,0,2,9,0,1,0,1,4,0,0,0,6,7,3,0,4,13,0,4,3,0,21,1,11,0,0,4,0,6,1,0,6,2,0,0,20,7,3,0,0,0,0,1,9,0,0,4,1,0,0,0,8,2,0,0,1,0,0,13,1,5,0,0,0,0,7,0,3,0,1,0,0,0,4,5,5,0,3,4,28,2,0,0,1,1,6,0,0,1,4,3,0,5,1
"Ant159",1,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,1,1,0,0,2,0,0,0,2,5,11,0,0,12,0,3,0,2,1,0,6,0,0,0,0,2,0,0,1,0,8,0,0,3,0,0,0,2,1,0,5,6,0,0,5,1,0,0,4,0,0,9,11,0,0,5,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,3,1,5,3,3,1,3,0,2,0,0,8,0,0,0,4,1,3,3,3
"Ant169",0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,10,3,0,0,3,1,0,0,0,0,12,2,6,0,0,0,0,0,0,0,3,0,2,0,3,5,0,0,0,3,9,5,0,11,0,17,2,1,0,0,2,0,0,0,8,0,0,13,1,0,4,0,0,0,0,0,0,0,2,0,0,0,2,3,2,0,1,0,4,0,0,0,0,0,5,0,0,0,9,0,0,2,0
"Ant173",0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,2,0,0,0,17,3,3,0,0,10,0,1,0,0,16,0,8,0,0,0,0,2,0,0,1,0,4,0,3,2,0,0,0,1,0,6,11,0,0,7,0,0,0,0,0,1,0,7,10,0,0,15,1,0,0,0,0,0,2,0,0,0,0,0,0,0,6,1,10,1,5,0,0,7,0,0,0,0,0,0,0,0,20,6,0,2,0
"Ant176",0,19,0,0,7,0,8,6,2,2,11,4,0,1,1,9,2,1,0,14,0,3,4,0,9,4,2,0,0,0,2,5,0,8,1,9,8,0,0,0,7,0,1,25,2,3,0,6,3,0,12,0,0,0,12,14,5,0,0,0,0,0,0,0,0,6,3,0,0,22,0,0,3,4,0,0,8,1,1,4,16,0,6,3,0,3,0,4,3,0,1,0,0,0,1,0,1,0,0,2,13,2,9,1,17,0,0,0,3,0
"Ant178",0,0,14,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,11,4,0,0,6,4,0,3,0,0,16,0,3,0,0,0,0,7,0,0,5,0,7,0,7,5,3,0,0,1,4,0,17,7,0,0,0,1,0,0,6,0,0,0,7,0,0,6,6,0,0,0,0,0,1,0,0,0,5,0,0,0,1,1,5,4,1,1,3,0,0,1,0,0,0,0,0,0,8,1,0,4,1
"Ant186",2,5,0,3,1,0,8,0,3,11,8,7,12,5,4,12,0,7,3,9,13,16,14,9,4,11,6,1,0,10,4,0,0,6,5,4,13,1,1,0,4,10,6,1,3,13,0,0,15,2,4,5,0,14,10,6,5,1,5,2,0,0,0,0,16,0,0,2,5,0,4,5,42,20,2,1,8,10,2,9,0,1,0,9,2,4,3,12,18,2,1,0,1,1,6,7,0,6,12,0,4,16,0,2,4,1,1,1,7,0
"Ant190",1,2,0,1,0,11,0,3,10,3,1,8,7,9,0,4,4,1,3,1,7,4,2,5,0,6,2,9,4,3,0,3,3,2,2,2,2,2,4,9,0,0,1,1,2,1,0,11,8,0,2,0,11,0,9,0,2,0,1,1,0,0,1,16,0,0,4,14,6,0,4,0,10,2,2,6,0,7,1,1,0,6,0,1,0,0,2,10,0,0,2,3,1,6,7,2,1,1,5,5,3,1,0,0,3,2,6,0,10,4
"Ant195",0,0,0,0,22,0,15,5,0,0,2,0,0,0,24,0,25,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,15,0,0,47,0,0,0,0,0,0,3,0,0,0,11,41,0,0,0,0,0,6,0,0,0,0,29,0,0,6,0,0,0,0,0,0,1,0,0,0,15,0,22,0,1,0,0,1,8,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,9,0,0,0,0,0
"Ant198",2,1,0,0,13,1,11,3,0,0,6,0,0,5,87,2,85,4,0,10,3,5,1,4,2,0,5,0,0,0,0,0,0,0,0,4,0,0,6,0,22,18,0,57,0,5,1,1,12,0,3,0,0,3,37,72,0,0,0,0,0,3,0,0,4,29,0,0,0,2,0,0,0,8,0,0,5,20,2,5,17,0,33,8,11,2,1,0,6,0,0,0,0,0,2,0,0,3,0,0,5,0,0,8,45,0,0,2,1,0
"Ant207",14,1,3,2,1,0,5,3,0,0,3,0,1,4,0,0,5,4,3,7,4,1,10,2,13,1,4,2,5,6,4,8,8,6,18,1,1,3,3,1,0,8,0,0,5,2,7,5,13,9,3,1,7,2,0,6,12,8,4,2,0,0,6,2,14,0,0,0,0,6,12,6,2,3,3,6,3,1,0,6,0,11,1,4,0,5,20,4,0,1,19,2,2,2,10,8,4,0,2,3,4,21,2,5,6,3,5,5,13,8
"Ant215",0,6,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,7,7,2,8,4,0,0,1,0,5,0,11,2,0,0,0,0,2,1,1,2,3,0,7,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,2,0,0,1,0,0,5,6,0,0,0,0,0,0,0,0,4,4,0,0,4,5,2,0,1,0,0,0,1,2,4,1,0,0,0,1,0,0,0,0,0,1,2,0,3,2,0,5,6,4,4,12,1
"Ant217",9,9,0,0,15,0,1,15,2,15,16,10,0,15,3,14,13,1,0,8,2,7,5,0,15,3,5,0,0,0,4,1,0,21,2,9,11,0,8,0,14,5,6,6,0,13,2,1,7,0,9,0,0,0,3,6,1,0,0,0,0,22,0,0,0,6,2,6,0,0,0,0,4,13,0,0,9,5,8,6,12,3,3,12,4,3,5,7,12,0,0,0,0,1,5,0,2,14,20,4,14,6,5,8,8,0,1,13,0,0
"Ant218",4,0,5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,2,8,17,5,0,4,12,0,2,0,1,8,0,6,0,0,0,0,0,0,0,0,0,5,0,7,2,0,0,0,1,0,9,0,7,0,0,4,4,0,0,12,0,0,0,7,0,0,14,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,3,4,5,3,6,0,9,0,3,3,0,5,0,0,0,2,11,0,1,7
"Ant219",0,0,15,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8,0,0,0,0,0,0,0,1,10,5,0,0,1,2,0,4,0,0,35,0,6,0,0,5,0,0,0,0,11,2,0,0,9,29,0,0,0,0,1,11,8,10,0,7,5,0,0,0,6,0,0,7,0,0,0,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,36,2,0,0,2,0,0,0,0,0,9,0,0,0,23,0,0,4,0
"Ant232",1,5,0,1,1,0,10,11,4,7,27,17,5,8,22,10,3,6,0,7,2,9,30,1,21,6,5,2,0,0,2,10,0,6,2,12,2,0,8,0,4,1,3,3,0,8,1,2,26,0,1,1,0,34,17,2,2,0,0,0,0,3,0,42,10,0,0,2,0,4,0,0,0,38,0,1,11,7,11,12,0,1,0,25,3,0,9,52,3,0,1,0,0,0,1,0,5,35,10,0,7,1,5,0,26,0,5,11,0,1
"Ant238",2,22,0,0,6,1,0,10,1,12,11,9,5,4,7,11,8,2,6,9,1,18,10,0,8,7,4,0,0,0,4,0,0,10,2,9,6,0,2,0,13,21,11,10,2,11,0,0,19,0,6,0,0,3,50,11,0,0,0,0,0,4,0,20,2,0,8,3,4,13,0,0,38,0,0,0,19,21,12,10,0,0,4,6,0,0,3,8,8,0,0,0,0,0,5,0,0,5,2,0,7,0,4,8,0,0,3,9,1,1
"Ant242",1,0,5,5,0,5,0,1,4,1,0,0,1,0,0,0,0,6,29,0,1,0,0,5,0,1,0,6,8,4,1,3,4,0,3,0,0,10,1,4,0,0,1,0,4,1,0,2,0,8,0,3,4,1,0,0,4,13,5,13,15,0,6,2,2,0,0,3,4,0,14,4,0,0,0,2,0,0,2,2,0,3,0,0,0,4,1,2,1,6,4,10,6,6,5,2,2,0,2,4,1,7,0,0,0,10,4,0,2,5
"Ant243",0,1,3,1,0,4,0,0,1,0,0,1,1,8,0,0,0,0,3,0,1,3,1,1,2,1,10,9,0,0,0,9,8,0,3,2,0,3,7,0,0,0,5,0,1,2,4,2,1,0,0,6,1,0,0,1,0,1,0,1,1,0,6,1,6,0,0,6,0,0,0,3,1,0,2,0,0,1,0,0,0,5,0,6,0,3,0,6,0,3,8,0,1,1,5,2,18,4,0,3,4,5,0,3,0,0,2,0,2,0
"Ant255",5,68,0,0,7,0,1,14,9,24,36,17,16,4,5,15,8,3,0,13,1,15,22,18,4,12,13,6,0,0,26,1,0,8,0,6,11,1,1,0,8,12,8,1,0,11,2,0,17,0,20,0,0,13,4,5,6,5,0,0,0,8,0,8,0,1,5,3,0,9,0,0,11,19,0,0,0,11,5,12,12,0,4,25,5,0,5,14,15,1,0,0,0,0,6,0,0,16,10,0,8,2,22,17,1,0,0,9,5,1
"Ant257",2,7,0,1,1,1,4,5,14,16,12,4,0,1,4,4,6,6,0,6,12,7,8,6,9,3,3,0,0,4,11,3,0,4,0,4,0,0,9,0,2,16,2,23,7,12,6,16,11,0,4,0,0,7,50,4,0,0,0,4,0,1,0,10,7,0,20,1,4,5,0,0,7,21,0,1,11,0,8,10,0,2,5,9,3,6,0,15,6,0,1,1,1,0,1,3,5,13,1,1,6,0,5,6,4,0,0,9,0,2
"Ant263",2,6,0,0,3,0,11,22,3,6,4,16,17,6,6,9,14,2,1,8,3,7,30,1,1,2,6,0,0,0,0,0,0,10,0,2,5,0,1,0,7,16,9,5,0,17,2,4,9,0,3,0,0,0,13,8,0,0,0,0,0,1,0,2,1,0,2,0,5,8,0,0,11,12,2,0,5,8,0,36,0,2,5,4,9,1,6,15,5,0,0,0,0,0,1,0,5,9,5,1,13,0,6,16,10,0,13,21,2,0
"Ant289",1,15,0,0,2,0,6,6,10,1,17,5,4,5,36,13,6,3,0,9,7,14,32,1,5,7,10,0,0,0,1,0,0,11,1,3,6,0,2,0,6,9,6,10,0,10,1,0,13,0,10,0,0,16,15,8,0,0,0,0,0,4,0,9,1,0,5,6,2,6,0,0,12,10,2,0,12,10,36,0,0,0,0,13,0,0,4,20,21,0,0,0,0,0,1,0,0,22,10,12,7,2,11,15,9,0,0,14,0,0
"Ant294",0,15,0,0,51,0,7,13,0,0,22,10,0,14,36,1,15,0,0,26,0,0,5,0,0,2,0,0,0,0,1,0,0,10,0,26,12,0,0,0,16,0,0,44,0,0,0,0,0,0,4,0,0,0,21,23,0,0,0,0,0,16,0,0,0,15,17,0,0,12,0,0,0,0,0,0,12,0,0,0,0,0,39,0,4,0,0,9,6,0,0,0,0,0,0,0,0,16,0,0,10,0,0,0,8,0,0,0,0,0
"Ant298",8,10,10,8,0,0,0,0,4,9,0,0,1,2,0,0,2,2,2,2,4,10,0,3,3,5,0,2,2,2,3,8,4,1,2,0,0,1,8,2,0,5,1,2,0,8,10,1,0,4,4,3,3,0,6,1,2,7,2,0,2,0,1,1,6,0,0,11,1,3,3,1,1,0,3,5,0,2,2,0,0,0,1,4,0,2,4,4,0,0,4,0,0,3,18,1,0,0,5,6,2,1,0,0,8,0,1,1,2,8
"Ant318",0,31,0,0,28,0,26,8,0,4,22,3,0,10,47,9,10,0,0,51,0,0,0,0,0,10,2,0,0,0,14,0,0,8,0,14,12,0,0,0,74,0,2,90,0,6,0,0,0,0,13,0,0,0,52,21,0,0,0,0,0,6,0,0,0,22,33,1,0,3,0,0,0,4,0,0,4,5,5,0,39,1,0,0,4,0,0,46,25,0,0,0,0,0,0,0,0,22,1,0,15,0,0,2,21,0,0,15,0,0
"Ant324",8,18,0,1,4,3,2,15,11,5,28,12,8,3,2,12,9,4,1,13,0,14,28,1,6,2,5,0,1,0,0,2,2,5,1,9,11,0,0,0,2,13,5,3,0,7,3,18,14,0,2,0,0,1,29,5,0,3,0,0,0,3,0,9,1,0,8,4,0,12,0,0,25,6,0,6,25,9,4,13,0,4,0,0,7,0,3,15,7,1,4,0,0,0,3,0,1,13,7,0,10,1,21,4,7,0,0,11,3,2
"Ant332",2,0,0,0,2,0,2,13,0,0,8,3,0,1,3,0,12,0,0,7,0,1,12,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,17,0,5,8,0,2,0,0,0,0,5,0,0,0,7,1,0,0,0,0,0,0,0,2,0,1,11,0,0,4,0,0,3,0,0,0,5,3,9,0,4,0,4,7,0,1,1,9,3,0,0,0,0,0,0,0,3,11,0,0,8,0,1,4,16,0,0,5,0,0
"Ant342",6,2,2,4,0,4,2,3,10,1,0,0,1,2,4,6,3,4,5,4,1,7,1,1,0,4,1,2,4,2,1,3,0,10,8,1,1,3,8,2,0,2,6,0,4,3,4,0,6,3,1,0,0,0,3,0,0,1,0,2,0,3,5,4,0,0,2,5,1,3,1,0,0,0,4,3,0,6,1,0,0,2,0,0,1,0,3,7,6,0,3,0,1,0,1,2,0,1,4,3,4,9,0,0,1,2,0,0,8,5
"Ant347",4,7,0,3,4,2,5,6,6,4,10,6,4,15,0,3,10,6,3,12,1,8,11,2,5,15,3,3,1,3,5,16,2,1,5,0,5,0,3,0,12,7,3,0,2,6,3,11,13,0,9,0,1,0,3,2,10,0,2,0,0,0,0,3,2,0,1,20,2,5,0,0,9,3,1,0,5,0,6,4,0,4,0,3,1,3,0,15,10,1,4,0,1,1,4,1,1,1,9,13,11,2,0,3,10,0,0,19,4,4
"Ant353",14,121,0,3,8,0,3,16,7,28,64,28,6,83,14,13,26,9,1,20,3,25,59,6,10,8,12,2,0,6,12,5,0,19,6,6,17,0,4,0,28,9,20,12,7,25,1,13,20,0,18,1,0,5,39,6,14,0,2,0,0,4,0,12,10,1,0,4,4,7,0,0,52,8,2,6,14,15,15,20,9,4,46,15,9,7,15,0,55,0,0,0,1,3,7,3,7,19,27,5,27,9,14,18,5,0,7,69,1,5
"Ant356",1,0,0,0,38,0,16,16,21,14,36,14,0,9,15,1,38,0,1,29,0,12,4,1,15,10,8,0,0,0,3,0,0,33,1,10,17,0,1,0,21,9,15,28,0,8,0,3,18,0,9,0,0,13,13,3,0,0,0,0,0,3,0,18,0,8,6,0,1,12,0,0,3,8,1,0,15,6,5,21,6,0,25,7,3,6,10,55,0,0,0,0,0,0,1,0,7,10,4,0,43,10,0,5,25,0,0,3,2,1
"Ant380",0,0,4,0,0,2,0,0,0,1,0,0,5,0,1,0,0,1,8,5,0,0,0,1,0,1,3,1,1,2,0,1,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,5,0,0,0,0,1,1,0,1,1,4,0,2,6,0,1,2,0,0,0,1,0,0,0,0,0,0,6,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,2,1,2,1,0,0,13,1,3,0,0,0,5,11,0,0,3
"Ant387",5,3,3,13,4,0,1,0,1,13,0,0,1,1,0,7,1,3,5,0,6,0,10,0,0,8,3,1,0,6,7,12,11,2,11,1,1,5,7,3,1,4,1,0,1,5,6,5,1,8,0,5,12,0,0,0,22,5,3,3,1,1,1,1,2,0,0,19,0,0,3,2,1,0,4,8,0,1,0,0,0,4,0,4,0,3,4,0,0,2,0,0,6,9,4,3,1,1,0,4,5,6,0,1,2,5,9,1,3,2
"Ant390",6,0,5,1,0,6,0,0,0,0,0,0,0,2,0,0,0,0,9,1,0,3,0,1,0,0,2,0,5,5,0,5,4,0,1,0,0,6,0,1,0,0,0,0,1,0,0,2,0,3,0,7,4,0,0,0,1,5,1,2,10,0,5,0,3,0,0,2,0,0,4,36,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,2,0,0,0,0,0,2,0,0,0,6,7,0,2,8
"Ant394",2,1,3,0,0,0,0,0,8,3,1,0,1,1,0,0,0,0,4,1,5,1,0,2,0,1,0,4,2,6,2,3,7,0,3,0,0,5,5,9,0,5,6,0,0,0,0,2,1,0,0,1,3,0,0,0,1,0,5,0,1,0,4,1,1,0,0,2,1,0,5,2,0,0,6,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,6,6,0,0,1,4,1,0,0,1,0,2,0,0,0,3,6,1,5,5
"Ant395",0,1,2,2,0,1,0,1,0,2,0,0,1,3,0,2,0,1,9,0,7,2,0,2,0,7,7,5,1,5,0,6,1,0,0,0,1,7,1,2,0,1,1,1,1,1,0,5,1,0,0,1,3,0,1,0,1,3,3,1,5,0,1,1,6,0,0,2,0,1,3,0,0,0,6,1,0,0,0,0,0,3,0,0,0,0,1,3,0,2,9,4,0,0,8,12,8,0,1,4,0,3,0,0,0,0,1,0,10,1
"Ant400",7,0,0,3,1,1,0,1,9,2,9,3,1,10,0,4,0,3,3,4,10,3,2,1,6,2,3,1,6,3,2,13,5,1,4,0,1,1,3,10,0,4,4,4,7,3,4,18,5,3,5,2,0,0,0,0,7,4,3,0,0,1,1,6,7,0,2,10,0,5,6,0,1,5,5,5,6,1,1,1,0,18,0,3,0,1,4,7,1,1,4,5,1,8,0,3,6,3,3,19,1,1,0,3,0,3,0,1,4,8
"Ant437",0,1,5,3,0,0,1,0,9,0,0,0,0,0,0,8,0,0,4,0,0,7,0,9,0,1,1,5,10,4,0,3,6,0,9,0,0,2,3,10,0,6,1,0,2,1,1,0,1,20,0,2,6,6,2,0,3,28,1,4,0,0,3,7,2,0,0,8,0,0,0,2,0,0,2,2,0,3,0,0,0,1,0,0,0,2,1,3,0,2,3,2,4,12,3,0,13,0,0,9,0,3,0,0,2,2,6,0,3,5
"Ant458",11,12,9,5,0,3,0,5,0,5,4,1,8,0,1,4,0,1,15,2,0,13,1,6,0,6,1,15,4,3,1,2,3,4,9,3,0,7,4,2,0,8,6,1,14,3,0,9,1,0,4,12,6,7,0,0,2,2,3,0,7,1,0,0,1,0,0,4,0,2,9,0,5,0,2,18,0,5,5,0,0,0,0,1,3,0,1,7,7,1,1,0,1,8,6,13,0,3,1,9,9,4,0,0,2,0,12,12,9,0
"Ant462",2,50,0,0,11,0,1,13,5,15,45,25,5,24,8,10,20,6,1,7,0,13,62,0,6,3,2,0,0,0,5,1,0,8,0,10,9,0,1,0,34,6,16,27,0,21,0,4,20,0,33,0,0,1,48,12,0,0,0,0,0,0,0,6,1,1,3,0,0,14,0,0,35,5,0,4,16,13,9,22,16,0,22,13,11,1,1,19,10,0,1,0,0,0,3,0,3,0,13,1,10,0,13,21,12,0,2,65,2,0
"Ant475",9,9,2,4,6,0,0,7,4,0,31,14,5,11,15,9,16,4,3,2,14,15,17,3,15,5,3,0,0,0,5,4,0,6,2,5,17,0,3,0,11,18,14,7,5,15,4,5,15,0,9,0,1,0,22,0,1,0,2,0,0,0,1,12,5,0,0,2,1,20,3,0,10,2,2,0,10,1,5,10,0,5,1,7,0,4,9,27,4,0,0,0,0,1,3,0,1,13,0,3,22,2,8,8,10,3,4,11,0,2
"Ant482",6,5,0,7,2,0,0,1,1,2,0,2,1,2,0,1,1,3,4,1,2,3,1,3,2,4,1,4,7,6,0,25,4,1,11,1,6,0,6,5,0,13,4,3,1,3,2,6,2,10,5,0,0,7,0,1,5,1,0,0,0,2,0,0,5,0,0,3,2,4,3,0,0,0,4,3,0,1,1,12,0,6,0,0,0,3,13,5,0,13,4,0,1,4,19,9,9,1,3,0,2,0,0,2,0,6,2,0,3,0
"Ant492",8,43,0,1,23,0,2,18,15,17,15,7,2,10,3,9,8,6,0,23,3,8,9,1,15,10,6,0,0,0,6,3,0,16,2,12,14,0,1,0,19,13,19,12,2,13,6,1,15,0,23,0,0,0,14,12,1,1,0,0,0,13,0,4,3,8,5,4,0,14,0,0,7,7,1,4,8,6,13,7,10,2,15,10,8,4,11,27,43,1,5,0,0,0,1,0,9,10,22,2,0,3,8,3,3,0,0,27,2,4
"Ant501",4,11,7,1,3,2,0,0,7,0,2,0,4,2,0,0,1,1,3,1,2,4,0,9,3,3,6,9,0,4,8,5,8,2,14,0,4,4,2,4,2,0,0,0,1,1,4,1,2,9,1,3,2,0,2,1,4,6,8,5,0,2,0,16,1,0,0,21,3,6,5,9,1,0,7,5,2,0,0,2,0,1,0,1,0,9,2,9,10,3,6,2,2,3,1,3,4,0,2,0,3,0,0,0,0,0,2,1,10,6
"Ant507",1,18,0,1,5,0,0,11,6,3,12,16,3,4,1,13,2,0,0,2,0,22,36,0,0,1,0,0,0,0,14,0,0,9,0,11,3,0,0,0,1,0,1,0,0,6,0,4,29,0,9,0,0,0,10,3,0,0,0,0,0,9,0,0,0,0,0,2,2,5,0,0,5,4,0,0,22,5,6,11,0,0,0,21,1,0,0,14,0,0,0,0,0,0,0,0,0,13,8,0,8,0,0,16,0,0,0,6,0,0
"Ant527",4,27,0,1,7,0,6,11,7,1,55,20,4,16,4,5,8,3,2,12,3,15,33,0,16,11,9,0,0,0,3,0,0,7,0,14,3,2,1,0,11,13,9,16,0,25,2,4,20,0,0,0,0,0,18,11,0,0,0,0,0,1,0,2,0,0,8,5,0,8,0,0,0,8,0,3,17,6,16,15,0,0,2,4,4,0,3,18,5,0,1,0,0,0,3,0,0,21,8,2,3,0,16,0,7,0,0,18,1,1
"Ant530",2,35,0,3,9,0,12,4,5,1,9,7,2,16,18,5,21,2,0,19,0,8,17,0,2,7,4,0,0,0,14,5,1,6,0,1,13,0,6,0,37,15,2,24,1,6,0,3,13,0,0,0,0,1,38,25,0,1,0,0,0,17,0,4,3,9,45,6,5,8,0,0,26,0,0,0,1,4,10,9,8,8,21,7,16,1,10,5,25,0,2,0,0,0,0,2,2,12,10,0,3,0,0,7,0,0,2,25,5,0
"Ant538",2,0,25,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,9,0,0,0,0,4,0,2,0,11,5,3,1,0,6,0,0,0,0,13,1,3,0,0,0,0,0,0,0,4,1,7,0,8,7,0,0,0,2,4,4,9,20,0,8,1,2,0,0,3,6,0,2,23,0,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,5,6,3,0,3,2,0,0,3,6,0,0,0,0,0,0,3,0,5,1
"Ant552",8,3,4,1,0,10,1,0,2,10,0,2,8,2,2,0,0,4,7,0,0,2,5,4,0,2,0,7,3,3,3,7,1,0,4,1,0,0,3,0,5,1,0,0,0,6,0,1,3,4,0,12,1,0,0,0,1,3,1,0,6,0,1,1,6,0,0,5,4,1,11,0,5,3,4,2,0,0,13,0,0,1,0,0,0,0,0,7,0,11,9,7,6,1,0,6,12,2,4,2,0,2,0,0,2,3,0,1,15,0
"Ant560",2,79,0,0,16,0,9,23,2,4,174,14,5,39,32,15,8,3,0,21,0,10,34,2,8,7,2,2,1,0,2,5,1,27,0,7,20,0,0,0,31,6,8,13,0,40,1,0,13,0,4,0,0,1,21,11,0,0,3,0,0,0,0,1,0,0,2,5,4,13,0,0,11,9,0,0,9,9,21,14,0,1,15,11,5,0,19,69,3,0,1,0,1,0,1,0,12,65,11,0,27,1,6,18,25,0,1,0,1,1
"Ant564",3,0,3,3,0,6,0,2,5,1,2,1,16,4,1,0,2,8,6,3,18,1,2,3,2,6,7,1,2,3,3,5,5,2,10,0,2,5,2,3,2,0,7,0,3,2,1,4,2,3,2,12,5,0,2,0,8,5,3,2,2,3,4,7,10,0,1,13,12,0,1,4,0,1,2,2,5,0,2,0,0,2,0,3,0,8,4,1,2,0,3,2,5,10,4,3,9,2,0,3,2,10,0,1,5,5,15,1,0,11
"Ant593",5,0,4,10,0,1,0,0,5,4,0,0,0,0,0,0,2,2,10,0,0,0,2,2,0,8,0,0,0,7,3,5,0,0,5,0,0,6,5,4,0,5,1,0,5,3,2,5,3,1,1,7,0,6,0,0,6,1,3,0,0,0,1,0,4,0,0,8,1,0,7,0,1,1,5,0,1,2,0,0,0,8,0,2,0,5,4,5,1,3,2,8,5,1,8,5,0,0,2,0,4,6,0,1,0,1,0,1,11,0
