"","Ant4","Ant260","Ant52","Ant540","Ant6","Ant7","Ant9","Ant14","Ant19","Ant26","Ant30","Ant38","Ant60","Ant64","Ant73","Ant76","Ant148","Ant158","Ant191","Ant196","Ant202","Ant209","Ant252","Ant268","Ant308","Ant311","Ant518","Ant620","Ant0","Ant13","Ant23","Ant27","Ant29","Ant32","Ant42","Ant43","Ant44","Ant50","Ant55","Ant63","Ant91","Ant97","Ant98","Ant100","Ant109","Ant113","Ant115","Ant117","Ant124","Ant127","Ant131","Ant137","Ant139","Ant140","Ant142","Ant149","Ant153","Ant156","Ant159","Ant169","Ant173","Ant176","Ant178","Ant186","Ant190","Ant195","Ant198","Ant207","Ant215","Ant217","Ant218","Ant219","Ant232","Ant238","Ant242","Ant243","Ant255","Ant257","Ant263","Ant289","Ant294","Ant298","Ant318","Ant324","Ant332","Ant342","Ant347","Ant353","Ant356","Ant380","Ant387","Ant390","Ant394","Ant395","Ant400","Ant437","Ant458","Ant462","Ant475","Ant482","Ant492","Ant501","Ant507","Ant527","Ant530","Ant538","Ant552","Ant560","Ant564","Ant593"
"Ant156",2,4,16,12,0,4,0,0,2,0,0,1,0,4,0,0,0,3,26,0,4,0,0,0,1,1,1,13,14,5,0,2,14,0,7,0,0,11,1,1,0,3,1,1,2,1,1,6,1,12,0,22,14,4,0,0,3,0,6,27,23,0,13,0,8,0,0,3,4,0,7,42,0,0,16,10,0,3,0,0,0,6,0,0,0,0,0,0,0,2,7,12,7,18,3,22,2,1,0,6,1,1,0,1,0,34,3,0,5,4
"Ant159",3,0,5,6,0,1,0,0,2,0,0,0,0,2,0,0,0,1,16,1,0,2,0,3,2,0,1,13,1,1,0,2,4,0,1,0,0,16,3,4,0,2,0,0,1,1,0,1,2,1,0,4,2,5,0,0,9,6,0,2,2,0,7,0,6,0,0,0,7,0,7,15,0,0,4,3,0,1,0,0,0,2,0,0,0,0,0,0,0,1,3,1,5,6,0,11,1,0,0,7,0,3,3,0,1,0,11,3,3,2
"Ant169",0,2,13,2,0,2,0,0,2,0,1,2,1,8,0,0,0,0,23,0,1,0,0,1,0,1,0,8,9,7,0,6,7,0,7,0,0,16,1,4,0,2,0,0,2,1,0,7,2,0,0,6,10,6,0,0,6,27,2,0,12,0,6,0,2,0,1,4,10,0,6,37,0,0,16,4,0,1,0,0,0,4,1,0,0,0,0,1,0,2,7,10,5,2,2,10,7,0,0,0,0,0,1,0,1,24,12,1,7,3
"Ant173",0,0,14,4,0,3,0,0,3,2,0,1,6,0,0,0,0,1,23,0,1,0,0,0,0,4,0,3,12,3,1,4,1,0,8,0,1,22,3,6,0,1,0,1,2,0,0,16,3,7,0,6,0,7,0,0,2,23,2,12,0,0,5,0,9,0,1,4,6,0,9,30,0,0,26,6,0,5,0,0,0,1,0,0,0,0,0,0,0,13,2,1,8,12,4,5,4,0,1,3,0,2,0,0,1,5,14,0,4,18
"Ant176",0,2,0,4,19,0,3,18,1,2,20,8,0,7,5,7,11,4,2,16,2,2,2,1,2,0,7,0,0,0,5,0,1,8,0,3,6,0,0,0,13,2,4,18,0,3,0,0,2,0,5,0,0,2,6,9,0,0,0,0,0,0,0,12,0,0,5,0,0,2,0,0,4,12,0,0,10,0,1,1,3,0,1,1,5,3,5,3,3,0,0,0,0,0,0,0,2,3,12,0,8,0,36,2,16,0,0,4,2,2
"Ant178",0,2,1,2,0,4,0,0,1,2,2,3,0,3,0,0,0,3,20,0,2,0,0,0,0,1,1,17,2,0,0,12,8,1,3,0,0,7,1,1,0,0,3,3,0,0,0,4,6,2,0,10,5,3,0,0,1,13,7,6,5,0,0,0,3,0,0,6,11,1,1,19,0,0,0,16,0,2,3,0,0,10,0,1,0,1,0,0,0,4,3,14,9,16,12,15,0,0,1,2,0,4,1,0,2,12,0,0,3,4
"Ant186",0,6,0,2,9,0,0,20,6,0,14,2,0,11,14,0,3,9,2,1,16,24,0,4,19,4,3,0,0,2,2,0,1,1,2,4,0,2,7,0,4,5,6,15,0,1,0,0,2,3,0,0,0,14,4,1,0,0,0,0,0,12,0,0,7,0,9,0,0,0,0,0,59,40,0,0,0,0,3,45,0,0,0,4,2,5,11,9,1,0,4,0,1,0,0,0,1,4,3,2,6,0,12,2,19,0,0,10,6,1
"Ant190",6,1,22,7,0,5,0,0,6,0,0,2,4,0,7,1,0,3,18,3,4,5,0,1,0,2,0,8,0,2,0,12,27,0,6,0,1,10,10,10,2,2,0,2,3,0,2,2,5,12,0,13,5,9,0,0,6,8,6,2,9,0,3,7,0,0,0,6,5,0,21,12,0,2,7,6,0,2,1,1,0,6,0,0,0,4,0,6,0,6,8,8,4,1,4,9,2,0,2,3,0,8,1,1,1,0,8,1,6,5
"Ant195",0,0,0,0,7,0,38,2,0,0,7,1,0,0,0,18,18,0,0,4,0,0,141,0,0,0,0,0,0,0,1,0,0,0,0,18,0,0,0,0,10,0,0,3,0,0,0,0,6,0,2,0,0,0,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,36,0,0,0,10,0,67,28,7,0,0,0,11,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"Ant198",1,11,0,1,6,0,0,8,3,6,9,1,9,7,12,0,1,6,1,1,5,16,0,1,8,6,21,3,1,2,4,3,3,13,1,19,5,1,3,0,4,7,16,34,2,6,0,11,4,0,2,1,0,5,7,1,8,0,0,1,1,5,0,9,0,0,0,1,1,0,0,0,13,10,0,9,0,11,19,14,0,1,1,15,6,1,7,8,0,0,1,0,4,0,0,1,11,4,5,1,4,3,26,5,7,0,2,2,2,0
"Ant207",14,6,3,0,0,1,0,0,21,7,1,6,2,1,11,1,0,3,6,1,5,0,0,4,1,7,0,17,2,19,6,24,11,0,13,1,16,2,2,6,1,3,2,5,12,21,8,7,17,3,0,5,6,0,1,0,27,3,0,4,4,0,6,0,6,0,1,0,17,1,12,0,0,0,2,4,0,11,4,0,0,8,0,0,0,3,2,1,0,1,32,1,2,7,23,0,0,1,0,7,6,7,7,0,0,2,8,0,0,13
"Ant215",6,4,16,7,0,4,0,1,4,2,0,2,9,2,0,7,0,1,6,0,2,2,0,1,0,3,2,5,6,3,0,2,13,0,2,0,5,3,17,3,1,2,2,2,12,3,5,13,7,0,1,10,9,3,0,0,1,4,7,10,6,0,11,0,5,0,1,17,0,0,3,0,6,0,8,5,0,3,3,0,0,1,0,0,0,2,3,0,0,2,12,0,4,0,21,7,3,3,0,1,0,11,0,0,0,3,7,0,1,7
"Ant217",0,14,0,2,10,0,10,10,0,5,16,11,0,9,11,2,0,3,3,5,3,6,15,0,5,2,4,0,0,1,16,1,1,21,1,11,15,0,0,0,12,1,5,38,0,2,0,0,3,1,10,0,0,0,6,18,0,0,0,0,0,2,1,0,0,4,0,1,0,0,0,0,1,7,0,0,12,5,3,4,17,3,27,0,8,1,2,1,3,0,1,0,0,0,0,0,0,9,3,2,12,0,5,9,8,0,0,5,0,0
"Ant218",11,4,2,4,0,4,0,0,5,1,0,2,1,5,0,0,0,2,8,0,0,2,0,2,0,3,0,11,5,11,0,6,2,0,3,1,0,0,6,7,0,0,0,1,0,2,4,2,1,0,0,14,3,2,0,0,7,7,7,6,9,0,1,0,21,0,0,12,3,0,0,6,0,0,1,15,0,0,0,0,0,5,0,0,0,1,0,2,0,7,4,6,4,5,2,12,0,0,1,16,0,0,0,0,0,13,12,2,11,12
"Ant219",3,0,23,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,3,1,6,0,0,0,0,0,0,0,0,0,3,0,14,19,0,0,0,0,42,15,37,30,0,19,0,12,0,0,0,0,0,6,0,0,0,13,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,10,0,4,1,7,0,0,0,0,0,0,0,0,0,45,2,0,3,1
"Ant232",0,4,0,2,2,0,0,48,9,8,9,0,5,11,11,4,0,7,2,0,14,15,0,0,20,4,10,0,0,0,10,3,0,5,0,17,2,0,4,0,8,2,14,11,3,5,0,0,0,4,5,3,0,11,4,0,0,0,0,0,0,4,0,59,0,0,13,0,6,1,0,0,0,16,0,0,3,0,4,19,1,0,0,16,2,0,26,5,0,0,1,0,0,0,0,3,17,4,5,3,1,2,23,8,7,0,0,1,2,4
"Ant238",0,7,0,1,13,0,5,12,13,9,5,5,4,3,28,9,1,7,0,1,10,6,5,0,24,4,6,0,0,0,6,1,0,16,0,13,5,2,15,0,15,4,5,23,0,0,0,5,8,0,9,0,0,0,14,11,0,0,0,0,0,12,0,40,2,3,10,0,0,7,0,0,16,0,0,0,9,0,13,19,5,1,8,5,5,0,12,13,7,0,2,0,0,0,0,0,3,8,2,1,11,0,31,6,12,0,0,6,0,0
"Ant242",2,0,18,2,0,7,0,0,0,1,0,1,0,5,0,0,0,0,36,0,0,1,0,7,0,2,1,8,18,1,1,2,6,1,2,0,0,12,1,9,1,0,2,0,0,1,1,0,7,18,0,8,7,0,0,0,4,16,4,16,26,0,0,0,7,0,0,2,8,0,1,13,0,0,0,1,1,2,2,0,0,3,0,0,0,4,1,1,0,13,10,23,13,3,2,7,6,0,5,8,0,8,0,0,0,12,13,1,9,2
"Ant243",5,1,2,5,0,4,0,0,0,0,0,3,2,5,3,0,0,3,5,1,5,0,0,0,0,6,1,16,0,7,1,8,6,0,6,0,0,7,11,3,1,5,2,0,1,1,0,15,8,0,1,9,7,10,0,3,11,10,3,4,6,0,16,0,6,0,9,4,5,0,15,2,0,0,1,0,0,0,3,0,1,5,0,0,0,3,1,0,1,2,4,3,4,8,4,1,1,1,3,4,0,16,1,3,0,1,5,5,15,0
"Ant255",0,0,0,0,23,0,34,14,0,0,18,17,0,4,8,41,48,0,0,2,0,0,60,0,0,0,1,0,0,0,1,0,0,0,1,15,5,0,0,0,18,0,6,14,0,0,0,0,0,0,5,0,0,0,22,25,0,0,0,0,0,10,0,0,0,36,0,0,0,12,0,0,3,9,1,0,0,0,0,10,37,0,63,20,19,0,0,1,15,0,0,0,1,0,0,0,1,4,1,1,2,0,1,5,4,0,0,0,0,0
"Ant257",8,13,3,3,0,8,0,6,11,4,0,7,6,9,8,1,0,1,7,8,9,0,0,7,1,12,10,7,4,0,7,9,13,1,7,2,6,2,6,1,6,2,3,6,4,2,2,5,6,2,2,2,3,3,1,0,10,3,1,1,5,0,2,0,2,0,11,11,3,5,0,0,0,0,2,0,0,0,0,1,0,6,2,4,2,7,3,5,3,1,8,1,1,0,5,2,11,3,6,3,3,12,7,11,3,1,3,3,17,3
"Ant263",1,9,0,3,1,3,0,11,4,2,6,3,2,2,12,7,2,3,1,5,8,10,0,2,32,2,7,1,0,3,7,1,1,8,0,2,4,0,7,0,4,4,9,18,1,3,1,7,1,0,1,0,0,22,6,8,1,0,0,0,0,1,3,3,1,0,19,4,3,3,0,0,4,13,2,3,0,0,0,7,0,1,1,5,7,2,3,6,6,0,1,0,0,0,1,8,3,6,4,5,6,6,23,1,2,0,0,7,5,0
"Ant289",0,6,0,0,2,0,0,6,7,2,7,8,7,17,22,4,3,6,2,0,16,14,0,0,22,1,7,0,0,0,6,2,1,4,3,10,3,0,2,1,3,7,15,31,2,8,0,4,2,0,4,0,0,9,4,6,0,0,0,0,0,1,0,45,1,0,14,0,0,4,0,0,19,19,0,0,10,1,7,0,0,0,3,4,3,4,5,14,4,0,0,0,0,1,0,0,9,10,10,1,2,7,6,15,27,0,0,4,4,0
"Ant294",0,11,0,0,40,0,21,15,0,0,22,23,0,0,11,6,7,0,0,7,0,0,18,0,0,0,2,0,0,0,11,0,0,25,0,14,8,0,0,0,33,0,2,10,0,0,0,0,1,0,3,0,0,0,50,39,0,0,0,0,0,3,0,0,0,10,0,0,0,17,0,0,1,5,0,1,37,0,0,0,0,0,45,2,11,2,0,3,24,0,0,0,0,0,0,0,0,3,8,0,6,0,3,5,10,0,0,2,0,0
"Ant298",3,7,1,2,0,1,0,0,1,1,2,5,0,2,0,2,0,0,5,1,13,0,0,5,0,18,1,15,0,14,1,18,10,4,16,0,3,1,9,1,3,7,1,6,1,2,8,5,7,1,1,0,7,2,0,0,3,6,2,4,1,0,10,0,6,0,1,8,1,3,5,1,0,1,3,5,0,6,1,0,0,0,0,0,0,4,1,0,0,0,6,6,11,0,7,3,1,0,1,11,3,9,0,0,0,5,5,3,11,8
"Ant318",0,9,0,0,50,0,38,21,0,1,27,25,0,4,22,30,32,0,0,26,1,0,87,0,2,2,0,0,0,0,6,0,0,17,0,19,7,0,0,0,56,0,1,26,0,5,0,1,0,0,17,0,0,0,32,32,0,0,0,1,0,1,0,0,0,67,1,0,0,27,0,0,0,8,0,0,63,2,1,3,45,0,0,9,12,0,3,4,15,0,0,0,0,0,0,0,0,13,0,0,8,0,0,7,4,0,0,10,0,0
"Ant324",0,6,0,0,4,0,13,4,2,8,8,3,1,1,3,14,6,3,0,0,8,13,25,1,5,3,2,0,0,0,6,0,1,7,0,22,3,0,6,0,5,8,6,15,1,0,0,2,0,0,2,0,0,0,2,9,0,0,0,0,0,1,1,4,0,28,15,0,0,0,0,0,16,5,0,0,20,4,5,4,2,0,9,0,0,2,2,12,11,0,0,0,0,0,0,1,0,5,2,1,3,0,31,5,7,0,0,4,0,0
"Ant332",0,2,0,0,5,0,2,32,0,0,3,7,0,11,9,2,7,0,0,2,0,9,34,0,4,0,5,0,0,0,5,0,0,6,1,5,5,0,0,0,9,0,15,18,0,2,0,0,0,0,19,0,0,0,16,31,0,0,0,0,0,5,0,2,0,7,6,0,0,8,0,0,2,5,0,0,19,2,7,3,11,0,12,0,0,0,3,3,9,0,0,0,0,0,0,0,0,5,0,0,5,0,20,1,7,0,0,2,0,0
"Ant342",3,0,1,1,0,0,0,0,9,2,4,4,4,4,3,1,3,4,6,5,4,7,0,2,4,5,1,1,0,1,2,4,6,7,1,3,8,0,0,2,3,1,11,1,3,3,0,7,1,2,16,2,1,0,6,0,11,0,0,0,0,3,1,5,4,0,1,3,2,1,1,1,0,0,4,3,0,7,2,4,2,4,0,2,0,0,6,1,2,1,0,0,0,0,0,9,1,0,7,1,0,1,4,5,4,0,3,1,3,1
"Ant347",8,10,0,0,5,3,0,11,6,10,2,13,5,14,4,2,2,5,2,4,10,7,0,3,16,6,7,2,0,7,6,6,1,3,7,0,21,0,5,0,8,17,4,12,2,5,1,8,2,0,10,0,0,0,0,2,1,0,0,0,0,5,0,11,0,0,7,2,3,2,0,0,26,12,1,1,0,3,3,5,0,1,3,2,3,6,0,4,7,2,5,1,0,1,3,1,3,10,6,5,6,6,24,5,8,0,0,6,2,3
"Ant353",0,20,0,1,3,0,0,4,4,13,5,1,2,3,15,6,0,5,3,3,2,17,0,1,15,4,9,0,0,2,3,3,3,4,0,9,4,0,0,0,6,1,10,14,5,6,1,0,4,0,0,1,0,2,5,0,0,0,0,1,0,3,0,9,6,0,8,1,0,1,2,0,5,13,1,0,1,5,6,14,3,0,4,12,3,1,4,0,3,0,0,0,0,0,0,0,5,7,7,2,5,0,26,3,13,0,1,7,3,1
"Ant356",4,3,1,0,25,0,16,11,0,0,4,9,0,9,17,10,1,0,0,12,9,0,22,2,4,1,5,0,0,0,3,0,0,20,1,22,6,1,0,0,13,1,3,41,0,5,1,0,3,0,3,0,0,1,7,13,0,0,0,0,0,3,0,1,0,11,0,0,0,3,0,0,0,7,0,1,15,3,6,4,24,0,15,11,9,2,7,3,0,0,0,0,1,0,0,0,0,7,0,0,11,0,16,0,3,0,0,7,0,0
"Ant380",1,0,8,4,0,1,0,0,0,1,0,1,1,0,0,0,0,1,27,1,0,0,0,4,0,2,0,5,4,0,1,1,1,0,7,0,1,5,1,4,0,0,0,2,2,0,1,1,5,2,0,1,0,0,0,1,0,2,1,2,13,0,4,0,6,0,0,1,2,0,7,0,0,0,13,2,0,1,0,0,0,0,0,0,0,1,2,0,0,0,3,1,2,2,1,3,6,0,1,5,0,0,0,0,0,3,2,2,0,1
"Ant387",5,7,1,5,4,6,0,3,0,2,1,6,6,4,8,5,0,9,6,0,2,1,0,4,6,7,1,7,2,5,6,13,4,0,12,2,10,3,5,5,4,11,1,1,14,2,6,20,9,2,4,6,1,2,0,0,13,7,3,7,2,0,3,4,8,0,1,32,12,1,4,3,1,2,10,4,0,8,1,0,0,6,0,0,0,0,5,0,0,3,0,0,3,1,4,2,12,7,5,4,3,7,3,2,0,0,4,6,9,9
"Ant390",2,0,11,3,0,3,0,0,0,1,0,0,2,3,0,0,0,1,11,0,0,0,0,2,0,1,1,4,2,8,0,10,9,0,1,0,0,20,1,9,0,0,1,0,0,3,0,2,2,0,0,3,19,12,0,0,2,12,1,10,1,0,14,0,8,0,0,1,0,0,6,10,0,0,23,3,0,1,0,0,0,6,0,0,0,0,1,0,0,1,0,0,0,0,7,15,0,0,0,0,0,0,0,0,0,7,4,0,7,6
"Ant394",2,0,20,1,1,2,0,0,1,0,0,0,0,3,0,0,0,4,6,0,3,2,0,0,2,2,2,13,1,3,0,15,2,0,2,0,3,5,3,1,1,0,2,3,0,1,0,4,3,2,0,15,5,5,0,1,1,7,5,5,8,0,9,1,4,0,4,2,4,0,4,0,0,0,13,4,1,1,0,0,0,11,0,0,0,0,0,0,1,2,3,0,0,8,4,13,0,0,2,5,1,4,0,0,0,0,14,1,7,10
"Ant395",6,0,2,3,0,1,0,0,0,2,0,1,2,1,0,0,0,1,7,2,3,0,0,3,1,8,1,0,5,4,1,10,5,0,2,0,1,17,5,6,1,5,0,2,0,1,0,2,7,2,0,3,7,3,0,0,0,18,6,2,12,0,16,0,1,0,0,7,0,0,5,4,0,0,3,8,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,8,0,15,2,0,1,0,3,0,5,1,0,0,20,8,0,7,15
"Ant400",3,0,2,2,0,0,0,0,1,3,0,2,3,2,0,0,0,7,9,3,3,0,0,0,2,4,0,1,3,10,0,11,9,0,4,0,0,0,2,5,1,3,0,2,2,3,3,12,4,2,0,21,4,1,0,0,6,3,0,2,4,0,12,0,4,0,0,23,21,0,2,1,0,0,2,4,0,5,1,0,0,7,0,0,0,0,3,0,0,1,4,7,4,15,0,9,0,1,1,15,0,15,2,0,0,0,15,0,14,7
"Ant437",2,1,4,2,0,6,0,0,1,0,0,2,1,0,1,0,0,2,10,0,0,0,0,0,0,2,1,12,7,6,0,5,7,1,4,0,0,12,3,2,0,1,0,0,1,1,2,8,3,6,0,18,18,10,0,0,5,22,11,10,5,0,15,0,9,0,1,0,7,0,12,7,3,0,7,1,0,2,8,0,0,3,0,1,0,9,1,0,0,3,2,15,13,2,9,0,0,0,1,7,0,3,0,0,0,0,14,0,2,2
"Ant458",0,9,1,9,0,4,0,2,2,8,2,1,18,8,3,6,4,6,31,2,10,18,0,6,2,5,5,0,0,7,10,4,2,0,9,2,8,2,7,1,6,2,8,0,4,4,3,6,12,5,2,0,0,30,0,1,0,2,1,7,4,2,0,1,2,0,11,0,3,0,0,0,17,3,6,1,1,11,3,9,0,1,0,0,0,1,3,5,0,6,12,0,0,0,0,0,0,1,6,5,7,11,3,0,2,6,6,4,8,6
"Ant462",0,8,2,1,15,0,0,9,3,7,13,22,1,11,3,5,5,7,1,7,5,12,4,3,5,5,18,0,0,1,12,1,1,7,0,10,13,0,2,0,7,6,16,21,1,7,0,2,6,0,16,0,0,0,17,4,0,1,0,0,0,3,0,4,0,2,4,1,3,9,0,0,4,8,0,1,4,3,6,10,3,0,13,5,5,0,10,7,7,0,7,0,0,1,1,0,1,0,8,2,11,1,18,3,6,0,1,5,5,4
"Ant475",1,17,1,7,22,4,0,7,8,3,23,1,5,11,74,8,0,2,2,4,13,12,0,1,3,4,13,1,0,5,3,1,0,9,4,5,21,3,0,0,17,17,12,23,5,6,0,7,5,0,2,0,0,1,9,6,4,0,0,0,1,12,1,3,2,0,5,0,0,3,1,0,5,2,5,3,1,6,4,10,8,1,0,2,0,7,6,7,0,1,5,0,2,0,1,1,6,8,0,0,12,2,18,11,5,1,3,1,5,0
"Ant482",5,0,10,1,2,6,0,1,7,5,2,5,7,0,2,0,0,4,8,2,25,9,0,6,0,1,0,5,3,18,3,11,1,2,3,1,4,1,7,9,3,12,4,5,1,11,3,1,5,10,0,4,13,1,1,0,0,6,7,0,3,0,2,2,3,0,1,7,1,2,16,0,3,1,8,4,1,3,5,1,0,11,0,1,0,1,5,2,0,5,4,0,5,3,15,7,5,2,0,0,1,4,2,1,0,8,17,2,6,4
"Ant492",6,8,0,1,16,2,8,11,4,13,8,3,1,13,12,2,6,4,4,15,10,17,1,1,11,7,11,0,0,1,13,1,0,6,0,7,11,0,3,0,7,6,8,31,3,1,1,0,1,0,9,0,1,1,9,2,0,1,0,0,0,8,0,6,0,0,4,6,0,12,0,0,1,11,0,0,2,3,6,2,6,3,8,3,5,0,6,5,11,0,3,0,1,0,0,0,7,11,12,1,0,0,3,1,1,0,0,4,1,0
"Ant501",9,5,6,3,3,8,0,2,5,3,0,3,6,4,2,0,0,17,5,0,8,0,0,2,4,6,3,4,0,6,0,5,14,2,1,0,9,1,20,8,3,8,4,0,8,0,14,21,2,0,1,0,5,13,0,0,0,1,3,0,2,0,4,0,8,0,3,7,11,0,0,0,2,0,8,16,0,12,6,7,0,9,0,0,0,1,6,0,0,0,7,0,4,5,15,3,11,1,2,4,0,0,2,8,1,0,7,2,16,11
"Ant507",1,55,0,0,13,4,0,36,7,18,23,15,6,14,25,6,7,6,4,0,6,40,0,0,24,12,16,0,0,1,11,4,2,16,3,26,10,0,4,1,20,13,11,37,1,17,1,6,0,0,19,0,0,0,8,10,3,0,3,1,0,36,1,12,1,0,26,7,0,5,0,0,23,31,0,1,1,7,23,6,3,0,0,31,20,4,24,26,16,0,3,0,0,1,2,0,3,18,18,2,3,2,0,28,28,0,0,24,7,0
"Ant527",1,44,0,0,3,0,0,9,1,3,9,10,2,15,11,5,8,3,4,8,1,7,0,0,3,10,10,0,0,2,15,2,0,24,1,5,4,1,0,0,9,1,2,21,2,4,0,1,8,1,3,0,0,0,9,9,0,1,0,0,0,2,0,2,1,0,5,0,0,9,0,0,8,6,0,3,5,11,1,15,5,0,7,5,1,5,5,3,0,0,2,0,0,0,0,0,0,3,11,1,1,8,28,0,15,0,0,12,2,1
"Ant530",0,30,1,1,6,0,0,16,5,0,5,5,4,15,17,2,1,6,2,5,6,10,0,1,15,1,13,1,0,1,6,0,1,14,2,1,4,0,1,0,9,2,16,31,2,13,1,1,6,0,9,0,0,0,15,4,1,0,1,1,1,16,2,19,1,0,7,0,0,8,0,0,7,12,0,0,4,3,2,27,10,0,4,7,7,4,8,13,3,0,0,0,0,0,0,0,2,6,5,0,1,1,28,15,0,0,0,36,2,0
"Ant538",1,1,18,2,0,2,0,0,1,2,0,1,1,0,0,1,0,4,33,0,1,1,0,11,0,3,0,2,0,1,0,2,4,1,3,0,0,5,3,10,0,2,0,0,0,1,0,2,13,4,0,5,13,3,0,0,2,34,0,24,5,0,12,0,0,0,0,2,3,0,13,45,0,0,12,1,0,1,0,0,0,5,0,0,0,0,0,0,0,3,0,7,0,20,0,0,6,0,1,8,0,0,0,0,0,0,8,0,0,5
"Ant552",2,0,10,10,0,1,0,0,1,0,0,1,10,1,0,0,0,0,13,0,5,0,0,11,1,4,0,15,10,9,1,7,10,0,6,0,2,18,4,8,0,2,2,1,4,3,4,11,5,7,0,10,1,3,2,0,3,3,11,12,14,0,0,0,8,0,2,8,7,0,12,2,0,0,13,5,0,3,0,0,0,5,0,0,0,3,0,1,0,2,4,4,14,8,15,14,6,1,3,17,0,7,0,0,0,8,0,2,9,1
"Ant560",1,38,2,0,22,1,0,20,2,11,6,20,5,3,23,3,7,1,5,11,17,3,0,0,4,7,17,2,1,0,19,5,2,50,4,14,8,0,12,0,30,10,12,54,1,11,2,3,3,11,3,4,0,5,10,4,3,0,3,1,0,4,0,10,1,0,2,0,0,5,2,0,1,6,1,5,0,3,7,4,2,3,10,4,2,1,6,7,7,2,6,0,1,0,0,0,4,5,1,2,4,2,24,12,36,0,2,0,3,0
"Ant564",4,10,12,2,2,14,0,2,15,13,0,4,5,10,4,1,0,2,23,2,9,2,0,15,6,14,7,2,2,16,6,5,9,4,11,3,6,4,8,6,1,4,7,8,8,5,6,11,8,2,1,0,6,7,1,1,25,5,3,7,4,2,3,6,6,0,2,0,1,0,11,3,2,0,9,15,0,17,5,4,0,11,0,0,0,3,2,3,0,0,9,7,7,7,14,2,8,5,5,6,1,16,7,2,2,0,9,3,0,4
"Ant593",2,0,7,2,0,14,0,0,0,14,0,3,1,3,0,0,0,9,8,2,0,0,0,3,4,4,0,2,1,2,2,6,5,0,18,1,4,5,8,5,0,1,1,0,7,0,1,5,1,0,0,10,12,1,0,1,2,4,2,3,18,2,4,1,5,0,0,13,7,0,12,1,4,0,2,0,0,3,0,0,0,8,0,0,0,1,3,1,0,1,9,6,10,15,7,2,6,4,0,4,0,11,0,1,0,5,1,0,4,0
