"","Ant4","Ant260","Ant52","Ant540","Ant6","Ant7","Ant9","Ant14","Ant19","Ant26","Ant30","Ant38","Ant60","Ant64","Ant73","Ant76","Ant148","Ant158","Ant191","Ant196","Ant202","Ant209","Ant252","Ant268","Ant308","Ant311","Ant518","Ant620","Ant0","Ant13","Ant23","Ant27","Ant29","Ant32","Ant42","Ant43","Ant44","Ant50","Ant55","Ant63","Ant91","Ant97","Ant98","Ant100","Ant109","Ant113","Ant115","Ant117","Ant124","Ant127","Ant131","Ant137","Ant139","Ant140","Ant142","Ant149","Ant153","Ant156","Ant159","Ant169","Ant173","Ant176","Ant178","Ant186","Ant190","Ant195","Ant198","Ant207","Ant215","Ant217","Ant218","Ant219","Ant232","Ant238","Ant242","Ant243","Ant255","Ant257","Ant263","Ant289","Ant294","Ant298","Ant318","Ant324","Ant332","Ant342","Ant347","Ant353","Ant356","Ant380","Ant387","Ant390","Ant394","Ant395","Ant400","Ant437","Ant458","Ant462","Ant475","Ant482","Ant492","Ant501","Ant507","Ant527","Ant530","Ant538","Ant552","Ant560","Ant564","Ant593"
"Ant156",5,1,1,5,0,1,0,0,0,0,0,1,5,0,0,1,0,1,7,0,5,0,0,3,0,7,0,9,3,15,0,5,2,0,3,0,6,7,1,5,0,3,1,0,2,1,1,2,7,39,0,6,11,0,0,0,2,0,5,6,7,0,2,0,6,0,8,8,0,0,8,3,0,0,7,7,0,0,0,1,0,7,0,0,0,1,5,0,0,7,3,10,4,9,1,1,0,0,0,4,0,4,2,1,0,9,15,1,3,1
"Ant159",5,0,11,1,0,1,0,0,3,0,0,0,1,0,0,0,0,5,4,0,0,0,0,0,2,1,1,0,2,15,0,0,3,0,2,0,1,3,0,1,0,0,0,0,1,0,0,3,0,0,0,1,1,0,0,0,2,5,0,2,5,0,1,0,7,0,0,7,2,0,1,7,0,0,6,6,0,0,0,0,0,1,0,0,0,0,4,0,0,4,2,4,0,10,1,12,0,0,1,3,0,2,0,0,0,6,15,0,1,6
"Ant169",1,0,3,4,0,0,0,0,0,0,0,5,2,2,0,0,0,1,5,0,0,1,1,1,0,2,0,5,3,3,0,1,4,0,2,0,0,26,0,3,0,0,0,0,0,0,0,1,1,12,0,2,0,0,0,0,2,6,2,0,4,0,3,0,6,0,0,2,2,0,15,30,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,7,4,0,8,0,0,0,1,0,1,0,0,1,9,4,0,1,3
"Ant173",1,1,2,7,0,1,0,0,3,1,0,0,3,2,0,0,0,0,8,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,9,3,3,0,2,0,0,1,0,1,2,0,0,0,3,1,0,0,0,5,7,5,4,0,0,2,0,2,0,0,0,4,0,5,5,0,0,12,11,0,1,0,0,0,1,0,0,0,2,1,0,0,4,0,7,5,9,0,2,0,0,0,0,0,1,0,0,0,7,14,0,0,6
"Ant176",0,10,0,0,21,0,7,1,0,1,8,0,5,2,1,3,9,2,0,21,4,1,8,0,2,5,17,0,0,0,9,4,0,4,0,23,11,0,1,0,19,0,3,2,0,11,0,0,5,0,11,0,0,2,19,34,0,0,0,0,0,0,0,0,0,21,27,6,0,7,0,0,3,0,0,0,3,10,5,8,7,0,15,2,2,0,2,11,3,0,1,0,0,0,0,0,3,13,6,1,9,3,4,1,4,0,0,1,0,0
"Ant178",1,3,1,12,0,1,0,0,2,0,0,0,0,7,0,0,5,6,10,0,13,2,0,1,0,5,0,3,20,3,2,6,2,0,14,0,5,9,4,5,0,2,0,2,0,0,0,9,7,4,0,1,7,3,2,0,1,2,1,3,2,0,0,0,4,0,0,4,0,0,1,0,0,1,3,2,0,0,0,0,0,3,0,0,0,2,3,3,0,1,3,6,9,5,3,0,0,0,1,13,0,5,0,0,0,2,5,0,10,10
"Ant186",1,18,0,9,6,4,0,12,0,14,7,2,13,1,0,5,0,17,0,4,21,8,18,1,18,3,4,1,0,0,8,2,0,1,2,5,3,0,1,0,0,7,3,7,10,8,0,4,10,0,1,1,0,17,6,3,3,0,0,0,0,0,0,0,30,0,9,14,16,5,0,0,55,7,0,0,13,2,15,0,0,1,0,12,0,8,11,17,1,0,0,0,0,7,5,0,53,4,14,0,1,28,5,5,10,0,1,0,1,3
"Ant190",6,0,1,9,0,0,0,0,4,1,2,2,0,18,0,1,0,7,4,0,1,2,4,2,6,3,0,15,1,7,0,4,2,12,6,0,1,6,1,5,1,1,0,3,6,0,0,5,8,1,0,11,0,13,1,0,3,6,7,6,2,0,4,30,0,0,1,4,3,0,8,4,1,1,0,2,0,3,0,0,0,2,0,3,0,0,6,1,0,0,5,0,1,6,18,12,3,3,0,10,1,2,2,0,0,3,1,0,19,1
"Ant195",0,0,0,0,10,0,34,0,0,0,1,0,0,0,28,0,47,0,0,13,0,0,0,0,0,0,3,0,0,0,1,0,0,2,0,1,2,0,0,0,17,0,2,24,0,0,0,0,0,0,2,0,0,0,6,35,0,0,0,0,0,21,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,12,0,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,3,0,0,0,1,0,0,0,0,0
"Ant198",7,5,0,0,26,0,20,4,0,6,29,10,20,0,2,20,0,1,0,18,10,8,21,2,5,3,9,0,0,0,19,8,0,5,0,51,27,0,0,0,27,3,26,4,0,5,0,0,7,0,37,0,0,0,28,42,0,8,0,0,0,27,0,9,1,7,0,0,0,5,0,0,5,3,0,0,24,10,0,5,31,2,33,11,3,0,0,2,17,0,0,0,0,1,0,0,0,8,1,1,10,0,10,6,19,0,0,24,0,0
"Ant207",13,3,7,10,1,8,0,8,13,1,15,7,1,20,0,2,8,15,8,0,18,5,24,5,5,17,9,9,5,8,3,9,4,3,12,7,0,0,10,4,0,9,5,6,2,6,14,1,15,4,2,2,0,3,11,10,20,8,7,2,0,6,4,14,4,0,0,0,2,16,6,5,26,10,0,13,14,12,16,6,0,25,0,18,0,7,18,3,1,1,6,1,4,3,15,6,13,7,23,1,12,1,11,14,10,10,12,9,8,0
"Ant215",0,0,1,0,0,0,0,0,0,0,0,1,1,8,0,0,13,0,10,1,2,2,4,0,8,1,0,0,0,0,0,0,0,1,0,1,0,4,0,5,0,0,0,4,0,3,0,3,3,0,0,6,2,3,0,0,0,0,2,2,4,0,0,16,3,0,0,2,0,0,9,3,1,1,1,0,0,0,3,0,0,0,0,5,0,1,0,3,0,7,0,6,5,2,11,3,2,4,2,0,0,1,0,0,0,2,4,0,0,3
"Ant217",1,32,0,0,6,0,0,10,5,9,24,14,2,12,0,7,18,3,0,7,5,3,26,0,1,8,2,0,0,0,2,8,1,10,1,6,12,0,1,0,10,4,23,17,1,22,0,3,14,0,21,0,0,0,34,19,4,0,0,0,0,7,0,5,0,0,5,16,0,0,0,0,4,7,0,0,19,15,10,5,0,1,6,12,1,2,6,25,27,0,1,0,2,0,2,0,0,5,11,0,9,1,11,10,15,1,1,19,0,3
"Ant218",1,1,1,0,0,0,0,3,1,0,0,3,0,9,0,0,0,2,3,0,4,0,3,0,0,3,0,9,6,7,0,3,2,2,8,0,1,6,3,0,0,3,1,2,2,2,1,3,12,11,4,4,2,0,0,0,0,8,1,15,5,0,1,0,8,0,0,6,9,0,0,3,2,0,4,0,0,0,0,1,0,3,0,0,0,0,1,7,0,4,4,7,4,8,3,1,0,0,1,0,3,1,0,1,0,3,3,6,8,0
"Ant219",8,0,10,0,0,1,0,0,0,0,0,4,1,1,0,0,0,0,6,0,0,0,0,2,0,0,0,6,3,0,1,6,5,0,2,0,0,15,0,1,0,0,0,0,0,0,0,7,0,7,0,6,12,0,0,0,2,3,7,30,5,0,0,0,4,0,0,5,3,0,3,0,0,0,12,17,0,0,0,0,0,5,0,0,0,0,0,0,0,3,1,24,0,0,0,13,0,0,0,0,0,0,0,0,0,44,3,1,0,2
"Ant232",2,6,2,3,1,11,0,5,8,20,27,18,6,7,3,16,7,4,2,1,18,2,33,0,14,4,12,2,0,2,8,2,0,15,1,1,2,0,7,0,0,19,6,10,8,15,0,5,8,0,2,0,0,6,16,0,15,0,0,0,0,3,0,55,1,0,5,26,1,4,2,0,0,12,0,3,22,20,24,8,0,2,0,5,0,4,33,16,0,0,0,0,2,0,8,0,15,10,19,0,3,14,25,10,8,0,0,1,2,3
"Ant238",13,18,0,0,3,0,0,5,6,11,18,19,20,17,0,13,18,4,1,8,7,5,23,3,8,9,12,0,0,3,13,2,0,12,0,4,8,0,0,0,2,3,12,9,3,25,0,2,11,4,4,0,0,3,30,15,3,0,0,0,0,0,1,7,1,0,3,10,1,7,0,0,12,0,0,0,3,8,6,9,0,0,2,14,0,0,13,16,20,2,0,0,0,1,1,0,5,14,22,1,8,2,9,18,7,0,0,22,9,0
"Ant242",5,0,5,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,14,0,0,0,0,1,0,1,2,1,3,1,0,1,2,0,5,0,0,14,0,2,0,1,1,0,1,0,0,6,0,1,0,6,5,1,1,0,2,7,6,3,12,0,3,0,0,0,0,0,1,0,4,12,0,0,0,3,0,0,0,0,0,3,0,0,0,2,0,0,0,2,0,1,14,2,2,2,0,0,0,2,0,1,0,0,0,14,1,0,1,0
"Ant243",2,3,3,4,0,4,0,0,6,0,8,0,6,0,0,1,0,0,3,0,14,2,1,1,0,8,1,5,2,0,0,21,9,1,14,0,2,4,8,2,0,0,0,1,4,4,7,1,2,1,0,10,3,0,0,2,7,7,6,6,11,0,2,0,2,0,0,13,0,0,0,17,3,0,3,0,0,2,0,0,0,3,0,0,0,2,1,2,0,0,4,2,5,3,0,5,0,2,0,2,0,2,0,1,2,2,4,1,9,4
"Ant255",1,18,0,0,10,3,5,15,3,22,26,5,21,2,1,8,16,16,0,6,2,5,27,1,1,2,2,0,0,0,4,1,0,9,0,7,4,0,0,0,11,4,12,13,1,19,0,0,4,0,29,0,0,7,31,12,5,0,0,0,0,3,0,13,0,2,24,14,0,19,0,0,22,3,0,0,0,21,12,12,5,1,15,14,3,0,8,6,42,0,0,0,0,3,0,0,11,11,0,0,10,5,15,30,4,0,0,2,0,0
"Ant257",8,38,2,2,1,4,0,8,2,1,10,16,6,7,3,13,7,3,1,9,10,8,14,0,11,24,7,5,0,0,13,6,2,11,0,15,6,0,3,0,2,4,14,16,1,17,2,3,10,5,5,0,1,6,13,9,3,0,0,0,1,10,0,2,3,0,10,12,0,15,0,0,20,8,0,2,21,0,7,21,0,3,0,12,0,1,4,37,4,0,3,1,0,2,2,2,5,8,3,4,15,0,10,10,9,1,1,19,3,1
"Ant263",1,15,0,0,2,0,0,18,4,3,24,2,8,6,0,18,9,2,0,3,3,4,18,1,16,3,7,0,0,0,7,0,0,9,0,1,2,0,4,0,3,14,4,7,2,24,0,0,13,0,2,1,0,20,20,9,6,0,0,0,0,5,0,15,0,0,0,16,3,10,0,0,24,6,0,0,12,7,0,12,3,0,1,21,0,0,10,22,3,0,0,0,0,0,6,0,6,1,6,0,4,13,31,11,9,0,0,24,2,0
"Ant289",11,16,0,3,6,0,0,7,1,6,7,7,4,7,2,5,3,1,1,9,7,3,4,2,10,13,7,5,0,0,8,12,3,16,1,3,1,1,0,0,3,11,7,38,0,27,0,3,12,0,2,0,0,11,23,9,0,1,0,0,0,8,0,0,0,0,5,6,0,5,1,0,8,9,0,0,12,21,12,0,0,1,3,10,0,0,8,20,15,0,0,0,0,3,6,0,0,5,13,0,1,7,19,13,5,0,0,23,1,0
"Ant294",0,2,0,0,13,0,8,0,0,0,6,16,0,5,13,0,11,0,0,24,0,1,5,0,1,1,2,0,0,0,4,0,0,0,0,8,11,0,0,0,33,0,5,12,0,1,0,0,2,0,13,0,0,0,18,32,0,0,0,0,0,7,0,0,0,12,31,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,43,0,7,0,0,0,12,0,0,0,0,0,0,0,0,8,0,0,15,0,0,0,14,0,0,2,0,0
"Ant298",4,2,1,8,0,10,0,1,4,3,1,3,8,1,0,5,2,7,2,1,9,18,4,0,10,9,3,1,4,11,1,12,2,1,10,0,7,0,2,1,6,9,2,6,3,10,2,2,6,0,2,5,0,5,1,4,6,7,1,0,1,0,3,1,2,0,2,25,0,1,3,5,2,0,3,3,1,3,0,1,0,0,2,5,0,6,1,0,4,1,15,2,2,6,7,3,2,4,6,5,4,6,0,1,8,1,3,2,12,5
"Ant318",0,1,0,0,46,0,27,0,0,3,7,8,0,9,37,8,27,0,0,36,0,1,0,0,0,11,1,0,0,0,12,1,0,12,0,8,9,0,0,0,44,0,3,78,0,11,0,0,0,0,8,0,0,2,11,27,0,0,0,0,0,15,0,0,0,44,33,0,0,6,0,0,0,2,0,0,15,0,1,3,43,2,0,0,11,0,1,10,14,0,0,0,0,0,0,0,2,50,3,0,29,0,2,1,29,0,0,3,0,0
"Ant324",4,14,0,0,1,1,1,22,9,7,19,7,17,14,2,8,5,1,0,21,4,5,29,3,14,6,2,0,0,1,5,1,0,3,0,6,3,0,0,0,5,2,6,23,15,9,1,5,19,0,2,0,1,3,3,23,9,0,0,0,0,2,0,12,3,0,11,18,5,12,0,0,5,14,0,0,14,12,21,10,0,5,0,0,0,0,9,14,3,0,6,0,0,0,14,0,8,3,5,2,8,0,22,17,8,0,2,14,3,1
"Ant332",0,1,0,0,3,0,6,0,0,0,7,7,1,5,9,0,9,0,0,3,0,0,13,0,0,1,2,0,0,0,1,0,0,0,0,1,4,0,0,0,2,0,4,6,0,0,0,0,0,0,4,0,0,0,2,11,0,0,0,0,0,2,0,0,0,1,3,0,0,1,0,0,0,0,0,0,3,0,0,0,7,0,11,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,0,2,0,0
"Ant342",4,7,2,2,0,3,0,0,7,2,1,5,0,1,0,0,0,1,3,0,28,7,0,1,7,6,0,1,0,8,1,8,0,0,7,0,6,6,5,0,0,14,0,6,2,3,3,4,0,0,1,2,3,0,3,0,0,1,0,0,2,0,2,8,0,0,0,7,1,2,0,0,4,0,2,2,0,1,0,0,0,6,0,0,0,0,0,7,0,0,2,0,3,0,7,0,5,0,3,3,0,12,0,1,1,1,1,2,7,11
"Ant347",14,14,1,0,1,7,0,10,0,5,12,8,2,2,1,13,3,4,2,7,11,11,21,1,7,14,7,3,0,5,1,6,1,10,1,1,9,0,8,1,0,12,5,21,9,11,0,3,5,3,6,0,0,3,13,8,3,5,4,0,1,2,3,11,6,0,0,18,0,6,1,0,33,13,0,1,8,4,10,8,0,1,1,9,0,0,0,20,13,3,9,0,2,2,12,0,1,17,6,1,6,5,24,6,0,0,4,31,3,1
"Ant353",7,58,1,5,5,1,0,30,0,13,39,25,4,28,3,22,13,5,0,7,4,17,46,3,18,9,10,4,0,1,24,14,0,20,6,18,5,0,5,0,7,13,36,13,2,25,4,9,14,1,12,3,0,9,41,8,3,0,0,0,0,11,3,17,1,0,2,3,3,25,7,0,16,16,0,2,6,37,22,20,0,0,10,14,1,7,20,0,45,0,6,0,0,4,2,0,9,11,19,3,26,9,23,34,18,0,3,38,1,0
"Ant356",0,56,0,0,74,0,2,12,1,1,142,36,1,9,7,13,7,0,1,22,5,0,12,0,1,43,0,2,0,1,9,17,1,38,1,6,3,0,0,0,23,1,16,37,3,51,0,0,1,2,30,0,0,0,60,46,0,0,0,0,0,3,0,1,0,0,17,1,0,27,0,0,0,20,0,0,42,4,3,15,12,4,14,3,2,0,13,45,0,0,1,0,0,0,1,0,0,33,0,0,43,0,27,27,36,1,0,7,0,1
"Ant380",4,1,1,3,0,1,0,0,7,1,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,11,0,1,0,1,1,3,1,2,0,9,0,2,0,2,5,1,0,0,0,7,4,2,4,0,1,0,0,0,0,1,7,0,4,3,0,2,2,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,3,2,1,4,4,1,0,0,1,0,3,0,0,0,10,7,0,3,2
"Ant387",6,2,6,4,0,2,0,0,2,5,3,4,4,10,0,0,0,1,7,0,1,5,7,3,1,4,2,5,1,10,1,22,4,0,6,1,4,3,5,9,0,2,2,1,3,3,12,17,8,2,0,8,4,2,1,0,13,3,2,3,0,1,3,0,5,0,0,6,0,1,4,1,0,0,0,4,0,3,0,0,0,15,0,6,0,2,9,6,1,0,0,1,2,3,1,2,0,1,3,6,0,11,5,0,2,0,1,1,11,8
"Ant390",3,0,1,4,0,0,0,0,1,0,0,1,1,1,0,0,0,5,5,0,0,0,0,0,0,1,0,2,5,5,0,2,1,0,2,0,0,5,0,1,0,0,0,0,1,0,0,2,0,3,0,5,9,0,0,0,2,10,4,1,7,0,6,0,0,0,0,1,6,0,7,24,0,0,1,2,0,1,0,0,0,2,0,0,0,0,0,0,0,3,1,0,2,0,0,10,1,0,0,7,0,1,0,0,0,6,8,0,2,5
"Ant394",7,1,2,4,0,1,0,0,0,2,1,1,0,0,0,0,0,3,10,0,5,1,0,2,0,5,0,0,0,3,2,1,0,0,1,0,2,4,5,3,0,1,0,1,0,1,0,3,3,3,0,4,6,0,0,0,4,4,0,7,5,0,9,0,1,0,0,4,5,2,4,0,2,0,14,5,0,0,0,0,0,2,0,0,0,3,2,0,0,2,2,2,0,6,0,4,0,0,2,2,0,0,1,0,0,7,6,2,4,14
"Ant395",6,2,2,5,0,0,0,1,18,2,4,2,0,5,0,0,0,6,4,0,4,0,5,2,4,7,2,8,3,1,0,6,6,2,3,0,2,2,2,6,0,3,1,0,1,6,1,0,9,0,0,2,2,4,1,1,3,9,10,4,9,0,5,7,6,0,1,3,2,0,8,0,0,1,2,3,3,2,0,3,0,6,0,0,0,0,2,4,0,1,3,0,6,0,5,0,0,2,2,5,0,1,3,4,1,3,3,2,12,4
"Ant400",3,9,3,14,0,2,0,0,6,3,1,2,3,6,0,1,3,9,3,1,6,12,2,1,7,5,2,2,4,6,5,4,9,3,14,0,12,0,14,1,0,14,5,5,3,1,1,4,5,2,0,9,0,2,5,0,7,1,1,0,0,0,3,5,18,0,0,15,11,2,3,0,8,1,2,0,0,2,6,6,0,7,0,14,0,7,12,2,1,4,1,0,0,5,0,2,6,7,3,12,3,1,8,0,15,1,4,1,3,0
"Ant437",4,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,7,0,0,1,0,0,0,3,0,3,7,6,0,6,5,1,3,1,1,16,8,0,0,0,1,0,0,1,0,2,0,2,0,12,1,1,2,0,1,1,12,8,2,0,0,0,12,0,0,6,3,0,1,13,0,0,2,5,0,2,0,0,0,3,0,0,0,0,0,0,0,4,2,10,4,0,2,0,0,0,0,1,0,2,0,0,0,2,16,2,6,6
"Ant458",3,5,0,3,1,10,0,5,0,12,1,1,5,2,0,4,2,11,1,1,35,3,2,3,15,5,7,0,1,0,1,2,0,3,0,3,4,1,6,6,0,36,2,16,17,3,0,4,4,0,0,3,1,32,4,3,1,0,0,0,0,3,0,53,3,0,0,13,2,0,0,0,15,5,0,0,11,5,6,0,0,2,2,8,0,5,1,9,0,1,0,1,0,0,6,0,0,5,13,0,6,30,8,3,5,0,3,1,0,13
"Ant462",1,23,0,0,20,0,4,5,2,10,24,17,9,20,7,5,15,10,0,27,4,7,47,1,1,9,5,0,0,0,11,1,0,7,0,14,6,0,2,1,14,5,7,20,3,6,0,6,16,0,5,0,0,4,24,26,1,0,0,0,0,13,0,4,3,14,8,7,4,5,0,0,10,14,0,2,11,8,1,5,8,4,50,3,0,0,17,11,33,0,1,0,0,2,7,0,5,0,5,0,17,2,21,10,7,0,0,17,3,0
"Ant475",14,18,2,1,0,1,0,15,7,6,21,3,5,34,5,12,7,2,3,5,4,2,13,1,7,7,20,0,0,8,10,7,5,4,4,5,5,1,2,4,4,6,9,23,4,6,2,5,12,1,1,0,3,0,22,13,0,0,1,0,0,6,1,14,0,0,1,23,2,11,1,0,19,22,0,0,0,3,6,13,0,6,3,5,0,3,6,19,0,0,3,0,2,2,3,0,13,5,0,5,12,23,14,17,12,0,5,13,6,0
"Ant482",5,3,6,3,0,1,0,0,8,1,1,7,0,11,0,1,0,6,6,0,3,0,1,8,2,4,7,12,1,3,0,4,8,0,3,0,4,1,8,4,2,10,0,2,5,5,2,6,9,0,0,1,1,0,0,0,1,4,3,1,0,1,13,0,10,0,1,1,0,0,0,0,0,1,2,2,0,4,0,0,0,5,0,2,0,3,1,3,0,1,6,7,2,5,12,1,0,0,5,0,0,3,1,1,3,3,12,6,7,9
"Ant492",7,23,0,2,12,0,14,5,1,17,18,15,8,14,5,16,12,4,0,27,10,2,41,6,2,7,14,0,0,2,12,5,1,11,1,12,11,0,3,1,6,1,3,15,2,13,4,5,2,0,21,0,1,0,54,24,24,0,0,0,0,9,0,1,1,3,10,12,0,9,3,0,3,8,0,0,10,15,4,1,15,4,29,8,2,0,6,26,43,0,0,0,0,0,3,0,6,17,12,0,0,0,12,12,16,0,1,20,1,0
"Ant501",2,6,2,1,0,6,0,8,1,10,4,1,1,0,2,4,2,1,4,1,5,2,1,0,1,6,0,0,2,2,8,2,1,0,2,2,2,1,6,4,0,15,2,2,4,4,2,7,14,2,0,1,2,5,6,1,0,4,2,1,1,3,5,28,2,0,0,1,1,1,1,0,14,2,1,2,5,0,13,7,0,6,0,0,0,12,5,9,0,3,11,1,0,1,1,2,30,2,23,3,0,0,1,0,11,2,8,0,1,10
"Ant507",16,41,1,3,7,0,0,7,8,12,23,13,15,38,0,16,18,5,1,4,21,3,42,2,18,17,15,0,0,0,8,26,2,10,0,8,2,0,0,0,7,19,9,32,1,26,0,12,14,0,3,0,0,6,65,7,0,2,0,0,0,4,0,5,2,0,10,11,0,11,0,0,25,9,0,0,15,10,31,19,0,0,2,22,0,0,24,23,27,0,5,0,1,3,8,0,8,21,14,1,12,1,0,25,6,0,0,35,5,0
"Ant527",5,30,0,1,0,0,0,33,3,1,30,16,5,27,4,14,5,5,1,4,2,18,43,1,5,14,12,0,0,0,4,8,2,21,0,4,3,0,2,0,6,6,11,9,2,34,1,0,3,0,20,0,0,6,26,17,0,1,0,0,0,1,0,5,0,0,6,14,0,10,1,0,10,18,0,1,30,10,11,13,0,1,1,17,0,1,6,34,27,0,0,0,0,4,0,0,3,10,17,1,12,0,25,0,9,0,0,56,1,0
"Ant530",2,25,1,3,11,0,7,4,2,12,28,28,2,13,4,14,10,5,0,10,1,4,35,0,4,7,5,2,0,1,14,1,2,10,1,7,10,0,3,0,15,3,10,13,0,11,1,4,11,0,18,0,0,7,20,30,0,0,0,1,0,4,0,10,0,1,19,10,0,15,0,0,8,7,0,2,4,9,9,5,14,8,29,8,10,1,0,18,36,0,2,0,0,1,15,0,5,7,12,3,16,11,6,9,0,0,2,22,1,0
"Ant538",6,1,15,0,0,1,0,0,1,0,0,0,1,2,0,0,0,1,14,0,0,1,2,3,0,0,0,5,4,4,0,1,4,0,6,0,0,22,1,12,0,0,0,0,1,0,0,2,0,7,0,2,7,0,0,0,2,9,6,9,7,0,2,0,3,0,0,10,2,1,3,44,0,0,14,2,0,1,0,0,0,1,0,0,0,1,0,0,1,10,0,6,7,3,1,2,0,0,0,3,0,2,0,0,0,0,8,0,1,11
"Ant552",14,0,4,6,0,4,0,0,0,5,0,2,5,0,0,0,0,1,10,0,6,0,2,7,0,4,0,4,11,8,2,0,8,0,4,0,3,4,5,4,0,5,0,0,4,0,1,3,2,7,0,23,5,3,0,0,0,15,15,4,14,0,5,1,1,0,0,12,4,1,3,3,0,0,1,4,0,1,0,0,0,3,0,2,0,1,4,3,0,7,1,8,6,3,4,16,3,0,5,12,1,8,0,0,2,8,0,2,3,6
"Ant560",6,34,1,1,13,1,0,31,0,3,46,24,4,23,9,15,13,6,4,14,5,16,9,2,8,28,11,0,1,6,15,8,1,12,0,17,14,0,2,0,16,4,20,40,0,46,0,5,3,0,16,1,0,3,22,12,0,1,0,0,0,1,0,0,0,0,24,9,0,19,6,1,1,22,0,1,2,19,24,23,2,2,3,14,2,2,31,38,7,0,1,0,2,2,1,2,1,17,13,6,20,0,35,56,22,0,2,0,7,1
"Ant564",5,3,11,2,0,1,0,1,4,1,3,5,3,3,0,1,2,4,3,0,16,7,5,0,3,5,3,9,3,8,1,13,1,1,15,0,3,4,6,5,0,3,3,4,15,2,9,5,9,6,0,0,6,0,6,3,12,3,1,1,0,0,10,1,19,0,0,8,0,0,8,0,2,9,1,9,0,3,2,1,0,12,0,3,0,7,3,1,0,3,11,2,4,12,3,6,0,3,6,7,1,1,5,1,1,1,3,7,0,7
"Ant593",2,5,4,0,0,5,0,0,1,1,1,1,3,0,0,2,0,3,10,0,6,7,3,4,0,3,0,1,2,6,0,3,5,0,3,4,4,1,2,9,0,6,0,5,2,3,1,9,0,11,0,0,8,8,2,0,2,1,6,3,6,0,10,3,1,0,0,0,3,3,0,2,3,0,0,4,0,1,0,0,0,5,0,1,0,11,1,0,1,2,8,5,14,4,0,6,13,0,0,9,0,10,0,0,0,11,6,1,7,0
