"","Ant4","Ant260","Ant52","Ant540","Ant6","Ant7","Ant9","Ant14","Ant19","Ant26","Ant30","Ant38","Ant60","Ant64","Ant73","Ant76","Ant148","Ant158","Ant191","Ant196","Ant202","Ant209","Ant252","Ant268","Ant308","Ant311","Ant518","Ant620","Ant0","Ant13","Ant23","Ant27","Ant29","Ant32","Ant42","Ant43","Ant44","Ant50","Ant55","Ant63","Ant91","Ant97","Ant98","Ant100","Ant109","Ant113","Ant115","Ant117","Ant124","Ant127","Ant131","Ant137","Ant139","Ant140","Ant142","Ant149","Ant153","Ant156","Ant159","Ant169","Ant173","Ant176","Ant178","Ant186","Ant190","Ant195","Ant198","Ant207","Ant215","Ant217","Ant218","Ant219","Ant232","Ant238","Ant242","Ant243","Ant255","Ant257","Ant263","Ant289","Ant294","Ant298","Ant318","Ant324","Ant332","Ant342","Ant347","Ant353","Ant356","Ant380","Ant387","Ant390","Ant394","Ant395","Ant400","Ant437","Ant458","Ant462","Ant475","Ant482","Ant492","Ant501","Ant507","Ant527","Ant530","Ant538","Ant552","Ant560","Ant564","Ant593"
"Ant156",1,1,7,4,0,3,0,0,0,1,2,0,0,1,0,0,2,4,20,0,3,1,0,0,1,2,0,1,10,7,1,4,13,1,1,0,0,17,4,8,0,3,0,0,1,2,1,7,2,4,0,26,21,2,0,2,3,0,8,6,9,0,10,15,11,1,0,1,1,0,6,24,1,0,15,7,0,1,0,0,0,10,0,0,0,1,0,4,0,2,3,8,0,1,11,15,12,0,1,2,3,5,0,0,0,24,5,1,3,7
"Ant159",3,2,13,1,0,0,0,1,2,0,0,1,1,1,0,0,0,0,11,1,0,2,1,1,2,1,0,1,6,1,0,1,8,0,4,0,2,12,5,6,0,2,0,1,1,1,1,9,2,8,0,9,4,7,0,0,1,8,0,7,5,0,13,7,11,5,1,3,1,0,8,23,3,0,6,2,0,0,1,1,0,3,0,0,0,1,0,1,0,2,0,0,0,5,1,4,2,0,2,6,0,3,0,0,0,1,7,3,8,7
"Ant169",4,2,9,6,1,1,0,0,0,0,0,1,1,1,0,0,0,4,10,1,0,1,2,0,3,2,0,2,7,18,0,2,8,0,16,0,1,14,0,10,0,5,0,0,5,4,1,3,5,4,0,5,11,11,3,0,1,6,7,0,7,1,21,9,2,4,1,14,2,1,0,4,8,0,12,2,1,1,0,0,0,19,0,1,0,0,2,11,0,7,2,2,5,10,9,11,2,0,1,5,1,2,0,0,0,14,3,2,0,2
"Ant173",4,1,3,4,3,2,2,2,2,3,0,2,2,4,0,2,0,2,23,0,2,1,2,6,4,4,3,7,9,4,2,1,9,3,11,0,2,14,3,12,1,3,1,0,0,5,0,5,5,5,3,9,14,2,1,1,4,9,5,7,0,0,4,5,3,0,2,5,9,0,6,16,2,0,13,7,2,0,0,0,0,7,0,0,1,2,5,4,0,5,5,6,12,6,8,8,16,0,1,7,4,3,7,2,0,11,7,0,1,2
"Ant176",4,14,0,1,13,0,18,2,2,1,15,14,8,4,10,2,17,1,0,10,5,3,31,0,2,5,1,1,0,0,2,1,0,8,0,11,7,0,1,0,9,2,5,42,2,2,2,1,14,1,15,1,0,6,15,30,0,0,0,1,0,0,0,0,0,1,6,3,3,25,2,0,8,10,0,1,2,6,0,2,23,0,23,27,11,3,1,2,25,0,3,0,0,0,0,0,1,26,8,0,20,3,4,5,0,0,0,7,1,0
"Ant178",2,2,8,5,0,1,0,0,3,0,0,1,0,1,0,0,0,4,18,1,0,3,0,8,4,6,0,4,12,24,0,12,12,0,15,0,1,18,8,7,0,10,1,0,10,4,9,6,0,8,0,9,5,5,0,0,6,10,13,21,4,0,0,5,7,0,3,22,3,0,24,13,2,0,15,10,0,0,0,1,0,14,0,0,0,1,1,2,0,4,12,5,7,4,5,7,10,4,2,10,0,7,0,1,0,5,12,0,7,2
"Ant186",3,0,5,15,1,1,4,0,1,0,0,2,1,5,0,1,0,3,6,0,4,3,0,7,1,6,0,2,8,20,1,6,4,0,21,0,11,11,9,10,0,4,1,0,7,3,4,3,5,10,0,24,0,44,0,0,2,15,7,9,5,0,5,0,10,0,1,12,9,0,3,15,1,0,10,0,0,0,0,1,0,0,0,0,0,0,1,4,2,7,4,0,9,2,4,11,10,0,0,9,0,6,0,2,0,4,15,0,6,12
"Ant190",1,2,14,9,0,1,0,0,0,0,0,0,0,3,3,0,0,0,11,2,0,2,0,2,2,3,0,2,7,9,0,4,3,0,12,0,1,23,0,1,0,0,0,0,2,2,1,5,2,1,0,9,4,1,0,0,1,11,11,2,3,0,7,10,0,0,1,1,0,0,16,22,0,0,21,5,0,0,0,4,0,6,0,0,0,0,0,1,0,7,3,12,0,2,3,3,5,0,0,3,1,4,0,0,0,18,6,2,3,1
"Ant195",6,7,0,1,0,2,12,1,28,6,3,0,12,2,0,3,0,0,0,8,15,10,1,0,1,1,0,0,0,0,1,0,0,5,1,4,3,0,0,0,3,6,3,1,3,5,3,0,1,0,0,0,0,0,1,0,1,1,5,4,0,1,0,0,0,0,0,9,2,0,0,1,3,4,0,0,3,11,19,2,0,0,0,1,6,3,0,3,1,0,5,0,0,1,0,0,0,0,6,0,1,8,3,0,4,0,0,0,0,0
"Ant198",4,10,2,5,3,0,3,2,1,3,2,5,8,10,5,4,0,2,1,9,9,11,7,4,9,13,1,1,1,1,13,2,8,2,6,1,7,1,3,2,0,12,1,7,1,8,0,8,18,0,1,0,2,1,1,0,10,0,1,1,2,6,3,1,1,0,0,3,1,1,2,0,1,10,0,11,1,4,1,2,0,8,0,0,0,1,5,1,8,0,12,3,1,5,3,3,1,6,6,4,4,3,5,6,0,2,1,7,4,3
"Ant207",10,4,9,12,1,0,2,0,2,1,0,1,0,3,1,3,0,4,14,9,0,3,0,2,1,7,0,2,5,11,1,14,14,0,14,0,5,14,11,0,0,16,2,0,6,9,10,3,4,5,1,1,3,2,1,0,17,1,3,14,5,3,22,12,1,9,3,0,1,0,7,18,18,0,6,17,0,1,0,7,0,5,0,0,0,2,6,9,1,1,7,1,4,5,8,8,16,10,0,4,5,7,3,0,0,2,1,4,16,2
"Ant215",4,3,3,0,1,7,6,3,3,3,0,1,3,2,1,2,0,2,2,4,2,0,2,0,4,6,4,4,1,2,0,5,13,0,25,8,2,6,0,4,1,6,3,4,4,6,13,2,10,0,0,3,0,11,6,1,0,1,1,2,9,3,3,9,0,2,1,1,0,1,1,0,8,4,3,3,7,1,13,0,0,4,0,0,1,2,0,12,0,0,7,0,7,6,1,1,5,0,1,8,0,5,4,0,0,2,7,3,2,4
"Ant217",3,9,0,1,10,0,6,20,4,2,24,16,1,5,15,4,23,1,3,12,0,2,31,0,3,3,12,1,0,0,11,2,0,12,0,21,4,1,0,0,14,0,8,9,0,3,0,0,7,0,15,0,1,0,41,15,0,0,0,1,0,25,0,0,0,0,1,0,1,0,0,0,3,20,0,0,23,23,0,1,19,0,23,12,9,2,8,1,19,0,3,0,1,0,0,0,0,5,3,0,5,3,11,1,12,0,1,14,2,0
"Ant218",3,2,10,18,0,3,0,0,1,0,0,0,1,3,2,3,0,1,10,3,0,8,0,3,7,8,2,2,1,22,0,7,0,0,8,0,1,16,12,2,0,3,1,0,5,2,22,3,2,2,0,10,0,4,0,0,5,6,8,0,6,2,24,3,16,0,2,7,1,0,0,10,2,0,3,1,0,0,0,2,0,2,0,0,0,0,3,5,0,1,4,6,4,11,2,7,4,0,4,0,2,1,3,0,0,0,8,3,6,3
"Ant219",1,2,18,6,0,5,1,0,2,0,0,3,0,1,0,0,0,1,26,2,0,1,0,5,0,9,0,7,22,8,0,2,4,0,4,0,2,20,2,18,0,1,0,0,1,2,0,11,2,5,1,26,9,7,0,0,3,24,23,4,16,0,13,15,22,1,0,18,0,0,10,0,0,0,8,9,0,0,0,1,0,2,0,0,0,0,0,0,0,3,1,7,10,8,14,16,10,0,0,12,0,3,0,0,1,14,14,1,1,12
"Ant232",11,8,10,0,7,2,6,3,9,6,1,4,18,5,5,8,2,1,1,11,13,4,11,3,4,13,10,1,0,1,0,5,7,14,1,4,8,1,3,3,1,4,21,9,8,10,4,4,15,1,0,2,1,5,4,2,2,1,3,8,2,8,2,1,0,3,1,18,8,3,2,0,0,0,3,3,4,9,1,6,0,3,0,0,6,12,17,5,2,0,14,0,2,0,0,0,0,3,2,3,13,19,28,3,2,3,0,5,9,3
"Ant238",4,9,0,1,6,1,13,8,4,11,6,22,0,6,6,2,8,1,0,13,7,2,12,0,3,5,3,0,0,0,10,2,0,13,0,20,15,0,6,0,27,1,7,8,2,0,0,1,3,0,10,0,0,0,15,8,0,0,0,0,0,10,0,0,0,4,10,0,4,20,0,0,0,0,0,0,18,12,10,5,6,1,17,6,8,10,10,3,15,0,1,0,0,0,0,0,0,3,6,0,11,2,30,12,14,0,1,10,2,1
"Ant242",5,2,14,5,0,8,0,0,4,0,0,0,1,4,0,0,0,1,16,0,0,4,0,10,2,4,0,13,14,23,0,0,14,0,2,0,1,15,14,26,0,1,3,1,7,0,2,5,1,7,0,16,6,9,0,1,7,15,6,12,13,0,15,10,21,0,0,6,3,0,3,8,3,0,0,13,0,0,0,3,0,15,0,0,0,0,2,2,0,5,3,5,10,5,16,6,7,0,2,1,2,4,0,1,0,15,5,0,4,7
"Ant243",2,2,21,9,7,6,0,0,2,1,2,5,1,7,1,1,0,2,11,16,0,7,4,4,5,14,1,3,0,8,2,5,12,0,12,0,5,3,17,1,0,6,2,2,12,2,11,12,4,4,2,6,3,6,0,0,6,7,2,2,7,1,10,0,5,0,11,17,3,0,1,9,3,0,13,0,1,0,0,4,0,2,2,0,0,0,2,3,1,4,1,4,2,10,8,7,7,0,4,3,3,5,1,2,0,3,13,3,20,5
"Ant255",3,26,0,3,7,0,7,2,12,29,7,8,3,17,12,4,5,12,6,16,7,8,40,0,12,7,5,0,1,0,5,0,0,18,0,29,20,0,4,0,13,11,9,10,2,7,1,1,3,0,22,0,0,12,41,3,0,0,0,1,2,2,0,0,0,3,1,0,7,23,0,0,4,18,0,1,0,23,12,8,1,2,1,8,2,13,2,10,30,0,8,0,1,0,0,2,0,19,11,1,8,4,58,19,16,0,0,13,3,1
"Ant257",0,11,0,0,6,0,5,4,9,10,5,9,0,1,6,2,4,5,1,6,28,15,23,0,5,7,4,0,0,0,2,1,2,19,0,10,19,0,1,0,12,3,20,13,0,7,1,0,3,0,4,0,0,9,27,3,0,1,0,1,0,6,0,0,0,11,4,1,1,23,0,0,9,12,0,0,23,0,28,3,0,0,0,11,3,12,3,19,10,1,2,1,1,0,1,1,0,3,12,1,4,19,17,18,18,0,1,4,7,1
"Ant263",1,7,0,0,0,0,9,6,10,11,2,2,15,4,5,6,3,16,3,2,21,13,20,0,11,4,8,4,0,0,0,2,0,14,0,6,2,1,0,0,2,6,2,16,0,8,0,4,4,1,2,0,0,5,10,1,0,0,1,0,0,0,0,0,0,19,1,0,13,0,0,0,1,10,0,0,12,28,0,17,0,2,0,10,0,18,2,1,1,0,18,0,0,0,0,1,0,8,4,1,6,19,19,11,2,0,2,2,3,4
"Ant289",6,9,4,2,3,0,1,5,0,4,8,9,6,7,13,2,2,1,6,9,3,9,8,1,6,9,15,5,0,0,3,4,4,5,2,5,2,1,1,1,0,4,9,6,11,4,0,3,5,2,4,2,1,3,1,3,3,0,1,0,0,2,1,1,4,2,2,7,0,1,2,1,6,5,3,4,8,3,17,0,0,12,0,7,0,16,11,17,3,0,19,0,3,0,4,3,3,1,6,1,17,4,6,5,8,0,2,2,7,3
"Ant294",0,24,0,0,10,0,9,21,4,4,42,16,0,2,2,8,22,0,0,25,0,2,12,0,2,2,0,0,0,0,7,0,0,10,0,23,0,0,0,0,22,0,5,40,0,1,0,0,10,0,8,0,0,0,15,36,0,0,0,0,0,23,0,0,0,0,0,0,0,19,0,0,0,6,0,0,1,0,0,0,0,0,93,0,9,3,2,0,36,0,3,0,0,0,0,0,0,5,21,0,13,0,1,0,1,0,1,11,0,0
"Ant298",1,1,7,2,0,3,1,0,3,0,0,0,2,1,0,0,0,4,17,3,1,1,0,0,7,7,0,4,3,7,0,4,9,0,9,0,1,8,7,6,0,3,0,0,1,7,1,2,15,6,2,1,5,1,0,0,4,10,3,19,7,0,14,0,6,0,8,5,4,0,2,2,3,1,15,2,2,0,2,12,0,0,0,0,0,1,1,1,0,4,2,8,0,8,1,2,6,0,1,0,1,10,1,0,0,11,1,0,10,7
"Ant318",0,10,0,0,25,0,4,11,1,0,22,6,0,0,3,15,17,0,0,17,3,0,5,0,2,0,1,0,0,0,3,0,0,12,0,10,0,0,0,0,50,0,4,133,1,0,0,0,6,0,9,0,0,0,75,40,0,0,0,0,0,23,0,0,0,0,0,0,0,23,0,0,0,17,0,2,1,0,0,0,93,0,0,11,46,1,0,0,8,0,0,0,0,0,0,0,0,13,18,0,13,0,0,6,0,0,0,0,0,0
"Ant324",2,6,0,1,7,0,11,8,0,3,23,6,6,5,5,10,16,2,1,16,4,4,20,0,8,4,4,0,0,0,3,3,1,9,1,14,4,2,0,0,26,0,17,8,0,1,0,6,2,0,8,0,0,0,22,10,0,0,0,1,0,27,0,0,0,1,0,0,0,12,0,0,0,6,0,0,8,11,10,7,0,0,11,0,5,2,5,5,10,1,9,0,0,0,0,1,0,11,7,0,23,10,12,29,5,0,1,8,0,0
"Ant332",1,1,0,0,13,0,7,5,5,0,4,6,2,0,0,5,15,0,2,10,1,0,14,0,1,0,2,0,0,0,2,0,0,3,0,1,0,0,0,0,14,0,19,43,0,1,0,0,0,0,1,0,0,0,24,27,0,0,0,0,1,11,0,0,0,6,0,0,1,9,0,0,6,8,0,0,2,3,0,0,9,0,46,5,0,0,0,0,2,0,0,0,0,0,1,0,0,10,2,0,25,0,5,7,2,0,0,0,0,0
"Ant342",4,3,2,1,1,1,21,5,16,10,5,2,4,4,8,1,3,3,2,4,16,7,6,0,1,6,4,0,0,1,14,0,1,22,2,0,4,0,0,0,7,1,2,14,0,1,0,0,3,0,9,0,0,2,7,0,0,1,1,0,2,3,1,0,0,3,1,2,2,2,0,0,12,10,0,0,13,12,18,16,3,1,1,2,0,0,3,0,5,3,8,0,0,1,0,0,0,3,3,0,4,15,7,2,4,0,1,9,0,1
"Ant347",9,3,2,0,3,2,2,10,4,6,2,3,1,4,2,4,2,4,1,11,5,4,4,0,1,7,5,0,1,1,1,1,2,4,1,0,10,1,6,2,2,3,0,5,0,6,0,2,8,1,5,2,0,1,12,0,4,0,0,2,5,1,1,1,0,0,5,6,0,8,3,0,17,10,2,2,2,3,2,11,2,1,0,5,0,3,0,7,5,0,7,1,1,1,0,1,0,0,2,1,17,3,12,3,2,0,4,6,4,3
"Ant353",2,3,4,3,1,1,5,2,10,1,0,5,3,1,2,3,0,3,1,2,6,20,7,3,1,11,3,3,0,4,1,4,12,2,1,2,5,2,4,0,2,22,6,7,1,9,0,4,5,3,2,1,0,5,6,0,2,4,1,11,4,2,2,4,1,3,1,9,12,1,5,0,5,3,2,3,10,19,1,17,0,1,0,5,0,0,7,0,3,0,6,0,2,0,0,4,4,0,5,1,0,0,7,9,0,5,0,2,0,7
"Ant356",19,81,0,0,15,0,12,17,1,2,15,21,3,32,32,20,7,1,1,51,7,9,19,0,10,3,8,0,0,0,23,0,0,76,1,8,48,0,0,0,47,3,11,21,0,4,1,2,3,3,46,0,0,2,10,14,0,0,0,0,0,25,0,2,0,1,8,1,0,19,0,0,2,15,0,1,30,10,1,3,36,0,8,10,2,5,5,3,0,0,5,0,1,0,0,1,1,4,18,0,16,0,23,15,82,0,2,55,5,3
"Ant380",1,1,3,2,0,2,0,0,0,0,1,0,1,0,0,0,0,2,6,0,0,2,4,2,3,7,0,4,0,0,0,2,3,0,2,1,1,2,0,7,0,3,0,0,2,0,0,3,6,1,0,3,3,1,0,0,1,2,2,7,5,0,4,7,7,0,0,1,0,0,1,3,0,0,5,4,0,1,0,0,0,4,0,1,0,3,0,0,0,0,1,13,2,0,3,0,1,0,0,2,0,2,0,0,0,9,3,0,1,1
"Ant387",11,12,1,0,4,6,10,7,5,4,6,2,2,8,3,7,2,7,3,12,4,13,14,5,8,12,6,4,0,1,1,3,1,11,16,1,12,9,5,1,12,11,15,15,4,4,2,2,19,4,3,3,2,4,13,0,3,3,0,2,5,3,12,4,3,5,12,7,7,3,4,1,14,1,3,1,8,2,18,19,3,2,0,9,0,8,7,6,5,1,0,0,3,0,1,0,0,1,3,3,6,5,11,4,6,0,14,6,2,3
"Ant390",4,0,15,3,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,2,6,1,2,1,4,0,7,1,3,0,2,10,0,8,0,1,20,2,3,0,1,0,1,0,2,0,4,9,2,0,4,4,2,0,0,0,8,0,2,6,0,5,0,12,0,3,1,0,0,6,7,0,0,5,4,0,1,0,0,0,8,0,0,0,0,1,0,0,13,0,0,2,5,4,13,9,0,1,6,1,2,0,1,1,6,4,1,2,4
"Ant394",1,0,4,9,0,3,0,0,1,1,1,1,3,1,0,2,1,4,5,0,2,0,1,1,6,9,0,3,5,0,0,5,5,0,4,0,0,1,1,3,0,4,0,1,4,2,3,4,1,6,0,1,4,3,4,0,2,0,0,5,12,0,7,9,0,0,1,4,7,1,4,10,2,0,10,2,1,1,0,3,0,0,0,0,0,0,1,2,1,2,3,2,0,3,10,3,8,0,1,4,0,2,0,4,0,6,5,2,4,2
"Ant395",3,5,15,4,0,3,1,1,0,0,0,0,1,3,1,0,0,0,4,4,1,4,0,8,2,5,0,6,3,3,0,4,17,0,1,0,1,5,7,0,0,7,0,0,7,5,0,3,5,4,0,0,3,1,0,0,2,1,5,10,6,0,4,2,2,1,5,5,6,0,11,8,0,0,5,10,0,0,0,0,0,8,0,0,0,1,1,0,0,0,0,5,3,0,8,8,11,0,2,1,1,9,0,0,0,0,5,5,7,8
"Ant400",2,2,7,3,0,10,1,0,0,0,0,5,0,2,2,0,0,1,18,4,0,1,0,4,6,7,0,9,7,3,0,6,14,0,1,1,2,15,4,4,0,4,0,3,5,2,6,7,4,5,0,5,4,2,2,0,5,11,1,9,8,0,5,4,3,0,3,8,1,0,2,14,0,0,16,8,0,1,0,4,0,1,0,0,1,0,0,0,0,3,1,4,10,8,0,13,8,0,0,4,1,6,1,0,0,16,15,0,0,2
"Ant437",7,5,2,17,2,0,0,0,0,4,1,0,1,3,2,0,0,12,5,9,12,2,0,6,5,5,1,12,0,11,1,5,10,0,10,0,0,17,1,5,0,8,0,3,2,13,10,1,8,5,0,10,1,5,0,0,10,15,4,11,8,0,7,11,3,0,3,8,1,0,7,16,0,0,6,7,2,1,1,3,0,2,0,1,0,0,1,4,1,0,0,13,3,8,13,0,3,0,2,6,0,1,0,1,0,5,7,4,7,16
"Ant458",0,0,28,15,0,7,0,0,0,0,0,0,0,2,0,0,0,1,14,4,0,0,0,7,3,20,3,11,6,5,0,1,14,0,33,0,2,16,0,3,0,5,0,0,15,3,10,13,7,3,0,5,3,10,0,0,7,12,2,2,16,1,10,10,5,0,1,16,5,0,4,10,0,0,7,7,0,0,0,3,0,6,0,0,0,0,0,4,1,1,0,9,8,11,8,3,0,0,1,4,1,8,0,0,0,3,9,1,3,2
"Ant462",1,3,4,0,10,0,13,15,7,4,7,15,5,6,5,3,31,3,0,13,1,0,35,0,5,3,4,1,0,0,3,1,0,14,1,20,4,0,0,0,11,0,9,22,0,2,1,0,3,0,11,0,0,0,24,5,2,0,0,0,0,26,4,0,0,0,6,10,0,5,0,0,3,3,0,0,19,3,8,1,5,0,13,11,10,3,0,0,4,0,1,0,0,0,0,0,0,0,13,0,10,1,7,11,4,0,1,6,3,2
"Ant475",25,23,4,3,5,1,7,1,2,9,2,5,19,8,18,9,5,4,2,16,14,6,17,0,4,6,13,1,0,0,6,4,0,11,2,8,10,0,6,1,11,2,8,23,1,2,1,7,3,1,9,0,0,3,8,9,0,1,2,1,1,8,2,0,0,6,6,0,1,3,4,0,2,6,2,4,11,12,4,6,21,1,18,7,2,3,2,5,18,0,3,1,1,2,0,2,1,13,0,0,9,10,20,22,15,1,0,8,1,0
"Ant482",8,2,0,3,0,4,0,3,2,0,1,2,2,1,0,0,0,2,4,10,1,1,0,0,3,7,5,2,3,6,4,0,6,1,17,1,0,8,1,5,0,0,4,1,0,3,1,4,7,8,3,3,2,2,1,0,0,2,6,5,7,0,10,9,3,0,4,4,8,0,0,12,3,0,1,3,1,1,1,1,0,0,0,0,0,0,1,1,0,2,3,6,4,1,4,6,4,0,0,0,5,1,2,1,0,5,4,0,1,13
"Ant492",6,16,2,6,8,2,60,22,4,3,17,9,10,5,2,4,12,1,1,31,8,5,17,0,4,6,2,1,0,0,7,8,0,18,6,11,13,0,7,1,28,1,7,22,1,6,1,0,14,1,4,0,0,0,5,7,0,3,0,1,4,20,0,0,1,1,4,5,0,5,2,0,13,11,2,3,8,4,6,17,13,1,13,23,25,4,17,0,16,0,6,1,0,1,1,0,1,10,9,5,0,2,1,2,4,0,3,9,2,2
"Ant501",1,2,13,8,2,2,3,1,13,2,8,2,0,0,4,1,4,2,6,7,18,13,8,14,11,6,1,4,0,0,3,3,6,1,6,5,8,4,0,0,1,0,11,0,4,1,1,0,0,2,1,5,6,8,6,1,2,5,3,2,3,3,7,6,4,8,3,7,5,3,1,3,19,2,4,5,4,19,19,4,0,10,0,10,0,15,3,0,0,2,5,2,2,9,6,1,8,1,10,1,2,0,4,9,3,3,1,0,11,12
"Ant507",6,25,3,3,3,0,14,4,1,23,11,18,3,4,19,4,11,2,4,5,12,34,20,0,7,18,15,0,0,0,18,3,0,23,0,11,11,0,6,0,7,7,15,39,3,10,0,9,12,0,3,1,1,8,20,17,1,0,0,0,7,4,0,0,0,3,5,3,4,11,3,0,28,30,0,1,58,17,19,6,1,1,0,12,5,7,12,7,23,0,11,0,0,0,1,0,0,7,20,2,1,4,0,15,18,0,0,7,0,1
"Ant527",1,29,0,2,2,1,3,15,6,9,7,4,7,6,10,5,2,2,2,9,6,15,15,0,8,5,5,0,1,0,11,2,0,15,0,2,6,0,1,0,15,5,0,9,0,3,1,5,10,0,9,0,0,0,16,3,0,0,0,0,2,5,1,2,0,0,6,0,0,1,0,0,3,12,1,2,19,18,11,5,0,0,6,29,7,2,3,9,15,0,4,1,4,0,0,1,0,11,22,1,2,9,15,0,10,0,1,2,2,0
"Ant530",11,11,0,0,2,0,8,4,3,1,4,6,3,21,5,6,4,0,1,5,3,0,12,0,16,4,7,1,0,0,5,0,0,32,0,26,17,0,1,0,12,1,6,18,1,7,0,1,1,0,15,0,0,0,3,1,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,1,2,14,0,0,16,18,2,8,1,0,0,5,2,4,2,0,82,0,6,1,0,0,0,0,0,4,15,0,4,3,18,10,0,0,0,46,0,1
"Ant538",3,1,14,5,0,8,0,0,0,1,0,1,1,1,0,0,0,2,28,1,0,4,0,1,0,1,0,3,21,2,0,3,3,1,4,0,5,10,0,9,0,3,0,0,4,1,0,3,2,2,0,3,13,9,0,0,1,24,1,14,11,0,5,4,18,0,2,2,2,0,0,14,3,0,15,3,0,0,0,0,0,11,0,0,0,0,0,5,0,9,0,6,6,0,16,5,3,0,1,5,0,3,0,0,0,0,1,2,2,1
"Ant552",3,0,19,13,1,11,0,1,3,3,5,7,1,6,1,2,0,2,12,3,3,5,0,8,10,7,0,1,2,11,1,9,10,0,1,0,6,23,11,7,0,3,1,0,6,4,10,6,2,6,0,15,5,1,3,1,4,5,7,3,7,0,12,15,6,0,1,1,7,1,8,14,0,1,5,13,0,1,2,2,1,1,0,1,0,1,4,0,2,3,14,4,5,5,15,7,9,1,0,4,3,1,0,1,0,1,0,2,8,6
"Ant560",11,48,0,1,17,2,6,11,7,2,4,11,4,40,12,17,6,5,4,21,1,11,11,1,3,12,8,1,0,6,4,4,4,75,2,6,29,3,3,2,8,3,3,21,2,5,3,4,9,1,25,1,0,1,5,2,14,1,3,2,0,7,0,0,2,0,7,4,3,14,3,1,5,10,0,3,13,4,2,2,11,0,0,8,0,9,6,2,55,0,6,1,2,5,0,4,1,6,8,0,9,0,7,2,46,2,2,0,2,1
"Ant564",7,5,4,3,3,6,2,1,1,1,2,2,3,7,1,2,0,2,8,8,2,7,2,2,4,9,4,1,4,6,4,26,6,0,10,0,5,5,13,6,0,5,0,3,3,5,14,11,13,7,3,9,4,8,0,0,11,3,8,0,1,1,7,6,3,0,4,16,2,2,6,1,9,2,4,20,3,7,3,7,0,10,0,0,0,0,4,0,5,1,2,2,4,7,0,7,3,3,1,1,2,11,0,2,0,2,8,2,0,4
"Ant593",6,4,1,3,1,3,1,1,2,3,0,1,2,0,1,1,2,1,1,6,2,6,0,3,3,4,2,6,0,0,3,5,2,1,1,1,5,5,8,0,0,5,1,1,3,6,1,6,1,3,0,0,0,10,4,1,1,7,7,2,2,0,2,12,1,0,3,2,4,0,3,12,3,1,7,5,1,1,4,3,0,7,0,0,0,1,3,7,3,1,3,4,2,8,2,16,2,2,0,13,2,12,1,0,1,1,6,1,4,0
