"","Ant4","Ant260","Ant52","Ant540","Ant6","Ant7","Ant9","Ant14","Ant19","Ant26","Ant30","Ant38","Ant60","Ant64","Ant73","Ant76","Ant148","Ant158","Ant191","Ant196","Ant202","Ant209","Ant252","Ant268","Ant308","Ant311","Ant518","Ant620","Ant0","Ant13","Ant23","Ant27","Ant29","Ant32","Ant42","Ant43","Ant44","Ant50","Ant55","Ant63","Ant91","Ant97","Ant98","Ant100","Ant109","Ant113","Ant115","Ant117","Ant124","Ant127","Ant131","Ant137","Ant139","Ant140","Ant142","Ant149","Ant153","Ant156","Ant159","Ant169","Ant173","Ant176","Ant178","Ant186","Ant190","Ant195","Ant198","Ant207","Ant215","Ant217","Ant218","Ant219","Ant232","Ant238","Ant242","Ant243","Ant255","Ant257","Ant263","Ant289","Ant294","Ant298","Ant318","Ant324","Ant332","Ant342","Ant347","Ant353","Ant356","Ant380","Ant387","Ant390","Ant394","Ant395","Ant400","Ant437","Ant458","Ant462","Ant475","Ant482","Ant492","Ant501","Ant507","Ant527","Ant530","Ant538","Ant552","Ant560","Ant564","Ant593"
"Ant156",3,0,13,6,0,9,0,0,1,0,1,0,0,1,0,0,0,0,14,0,0,0,0,1,3,0,0,4,9,5,0,1,10,0,3,0,0,13,0,19,0,2,0,0,7,1,0,1,4,5,0,11,2,5,0,0,2,0,5,4,11,0,7,0,16,0,2,6,1,0,9,57,0,0,11,4,0,1,0,0,0,3,0,0,0,1,1,0,0,5,5,14,1,14,12,20,1,0,0,2,0,2,0,0,0,7,2,0,0,6
"Ant159",4,0,11,2,0,12,0,0,1,3,3,0,0,2,0,1,0,1,28,0,0,0,0,5,4,7,2,16,15,4,1,1,12,0,1,0,1,19,1,2,0,8,3,0,3,7,0,2,3,5,0,7,8,21,0,0,5,5,0,3,4,0,18,2,12,0,1,6,5,0,10,12,1,0,27,16,0,0,0,0,0,14,0,0,0,2,0,1,0,10,6,7,21,22,13,13,4,0,0,4,0,3,0,0,0,4,14,2,5,11
"Ant169",1,2,9,5,0,2,0,1,1,4,5,3,2,2,0,1,0,5,20,2,1,6,0,6,7,2,0,6,14,4,1,2,34,0,3,1,1,9,1,1,0,2,1,0,6,8,4,0,11,16,1,5,1,9,4,4,5,4,3,0,13,0,9,2,9,0,2,4,2,0,2,26,2,0,15,3,4,2,2,0,0,7,0,0,0,0,1,1,0,8,1,2,4,9,2,6,9,0,0,11,5,3,2,1,1,18,8,0,12,13
"Ant173",9,6,4,5,0,6,0,0,0,0,0,0,0,1,0,0,0,5,9,5,2,4,0,11,5,7,0,17,8,12,8,8,15,0,2,2,0,9,2,16,0,4,1,0,2,0,1,1,2,31,0,10,7,8,0,0,3,11,4,13,0,1,6,0,8,0,0,3,1,0,7,0,1,0,23,20,1,0,0,1,0,2,0,0,0,0,1,1,0,9,5,10,3,17,12,38,10,0,1,5,0,11,6,1,0,18,14,0,4,4
"Ant176",3,11,0,1,11,0,7,10,1,3,10,8,1,2,2,12,9,1,2,14,1,7,12,0,11,9,5,1,0,0,6,8,3,5,5,7,6,0,4,0,7,2,5,11,1,1,0,3,1,0,3,1,0,0,9,25,0,0,0,0,1,0,2,7,0,7,4,1,1,10,0,0,2,3,0,4,1,2,5,4,12,5,13,6,9,0,3,3,4,1,2,0,0,0,1,1,3,5,7,6,3,4,2,5,3,0,4,15,8,0
"Ant178",3,0,8,12,0,5,0,0,0,8,0,4,2,6,0,4,1,2,14,1,0,3,0,16,4,9,0,15,8,5,8,10,31,0,10,0,0,26,6,8,0,9,1,0,9,5,8,2,7,25,0,28,3,17,0,0,4,7,18,9,6,2,0,1,29,0,0,8,4,0,6,27,0,0,7,13,0,2,0,0,0,10,0,0,0,1,7,0,0,4,8,9,11,10,15,10,7,0,2,3,0,4,0,1,0,5,15,1,12,3
"Ant186",18,4,1,4,1,1,0,1,5,10,1,10,14,0,12,6,0,7,1,8,8,37,0,3,5,9,3,0,0,3,5,15,1,1,5,6,5,4,0,1,4,5,16,6,0,16,0,7,4,7,4,0,0,2,1,0,1,0,2,2,0,7,1,0,2,0,1,9,15,1,0,0,16,15,1,8,18,1,1,2,0,3,0,2,0,5,2,7,3,1,0,0,8,1,0,0,11,1,7,0,1,6,7,2,3,0,3,1,0,6
"Ant190",1,0,43,4,0,13,0,0,2,2,0,2,0,4,0,0,0,1,18,0,0,0,1,11,2,1,1,4,3,1,3,1,25,0,9,0,0,27,5,13,0,6,2,0,2,4,0,4,4,18,1,6,5,17,0,0,5,16,12,9,8,0,29,2,0,0,4,2,1,0,9,18,1,1,14,10,1,8,1,0,0,7,0,0,0,0,0,0,0,6,5,3,4,14,7,3,5,0,0,5,0,7,0,3,0,8,8,2,13,4
"Ant195",0,4,0,0,15,0,16,12,0,0,7,0,0,1,1,1,14,0,0,8,0,0,119,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,9,8,0,0,0,0,2,0,2,0,0,0,9,23,0,0,0,0,0,7,0,0,0,0,0,0,0,8,0,0,0,17,0,0,0,0,6,0,40,0,11,4,9,1,0,0,2,0,0,0,0,0,0,0,0,5,0,0,3,0,1,0,5,0,0,0,0,0
"Ant198",6,3,1,0,2,5,0,1,6,11,5,11,8,5,9,8,1,2,9,10,9,17,0,6,1,2,2,9,2,6,14,4,6,4,15,13,14,1,7,4,5,26,9,5,5,7,6,10,4,3,4,2,3,0,2,0,0,2,1,2,0,4,0,1,4,0,0,21,2,4,1,0,10,0,0,2,10,4,8,6,2,7,0,2,1,15,3,9,4,3,11,1,0,0,0,1,3,2,14,7,8,4,8,4,13,1,3,4,3,3
"Ant207",41,18,10,4,0,13,0,2,8,10,9,1,4,6,12,10,2,8,9,7,6,13,0,15,6,11,10,12,8,4,9,17,5,1,14,5,24,3,7,2,9,16,6,10,14,10,6,2,8,0,7,11,5,10,1,0,0,6,6,4,3,1,8,9,2,0,21,0,5,6,4,3,0,1,2,7,20,0,14,2,0,4,0,4,2,5,3,18,8,1,14,2,10,6,6,5,6,2,19,29,7,10,22,7,3,6,5,4,0,8
"Ant215",12,6,2,3,1,0,0,4,11,6,1,0,12,1,17,2,0,0,7,13,4,19,12,5,3,1,0,2,0,1,13,8,7,4,4,2,9,0,11,1,2,4,5,6,0,4,5,3,7,0,2,0,2,0,2,2,1,1,5,2,1,1,4,15,1,0,2,5,0,0,0,4,38,0,0,0,1,13,2,4,0,8,0,1,1,12,2,4,2,3,4,1,2,0,2,3,4,2,15,1,8,16,4,4,1,2,4,1,3,1
"Ant217",8,18,0,0,23,0,26,11,3,6,12,31,2,2,6,5,20,4,0,26,6,3,46,0,2,3,3,0,0,3,12,0,2,20,1,4,2,0,1,0,35,2,18,25,0,7,0,1,6,0,5,0,0,0,15,22,0,0,0,0,0,10,0,1,0,8,4,6,0,0,0,0,9,31,0,0,12,9,1,6,11,4,32,13,4,5,2,11,13,0,1,0,0,0,1,0,1,8,7,2,17,1,17,24,7,0,2,17,7,1
"Ant218",0,1,13,9,0,9,0,0,1,0,0,0,2,1,0,1,0,4,26,0,0,0,0,14,2,4,1,18,8,5,1,9,8,0,10,0,0,3,8,9,0,12,0,0,7,2,2,6,5,5,2,14,8,6,0,0,9,9,10,2,7,0,6,0,9,0,1,4,0,0,0,0,0,1,5,8,0,4,0,1,0,12,0,0,0,0,2,0,1,2,14,5,4,4,10,8,3,0,5,10,0,1,2,2,0,8,22,1,3,4
"Ant219",1,2,30,0,0,8,0,0,0,0,0,2,1,0,0,0,0,0,19,1,1,0,0,14,3,5,0,9,4,2,3,6,5,0,0,0,0,20,0,5,0,0,0,0,1,1,0,16,10,8,0,18,8,5,0,0,5,57,12,26,0,0,27,0,18,0,0,3,4,0,0,0,0,0,31,6,0,0,0,0,0,5,0,0,0,0,0,0,0,5,1,14,4,10,9,11,0,1,1,1,0,0,1,0,0,50,29,1,0,8
"Ant232",1,5,0,7,4,6,0,5,39,18,16,10,13,7,15,10,0,5,0,9,17,12,12,4,6,9,3,3,0,5,4,3,0,19,3,20,3,2,5,4,3,21,22,10,0,11,2,12,3,1,1,1,2,1,15,2,1,0,1,2,1,2,0,16,1,0,10,0,38,9,0,0,0,14,2,1,15,9,12,25,0,2,0,7,4,12,6,18,0,0,4,0,3,0,1,0,1,2,12,0,10,16,20,5,12,2,5,2,6,3
"Ant238",0,9,0,0,22,0,24,5,9,8,18,41,1,0,1,7,20,3,3,5,4,2,47,0,1,1,13,1,0,0,5,0,0,3,2,8,7,0,0,0,14,2,15,9,0,6,0,0,6,0,1,0,0,0,35,45,0,0,0,0,0,3,0,15,1,17,0,1,0,31,1,0,14,0,0,0,4,4,11,9,27,0,55,8,16,1,0,0,0,1,0,0,0,0,0,0,0,11,7,1,5,6,8,6,13,0,0,3,0,0
"Ant242",5,0,17,10,0,15,0,0,1,0,0,5,0,1,0,1,0,1,13,1,0,0,0,9,4,9,0,16,19,4,5,4,15,0,3,0,0,19,0,7,0,3,1,0,2,2,1,2,4,2,0,12,16,24,0,0,1,11,27,15,23,0,7,1,14,0,0,2,0,0,5,31,2,0,0,4,0,0,0,0,0,3,0,0,0,0,3,0,0,9,0,11,10,8,10,5,2,0,0,3,1,7,0,0,0,15,8,1,1,5
"Ant243",3,0,18,8,0,2,0,0,8,0,0,1,5,1,1,0,1,5,14,4,0,1,1,6,8,12,2,26,4,4,4,30,8,2,15,0,2,13,31,8,0,11,1,1,13,7,27,14,17,7,1,6,2,0,0,0,8,4,16,3,20,4,13,8,10,0,2,7,0,0,8,6,1,0,4,0,0,1,1,0,0,34,0,0,0,0,5,0,0,1,21,5,8,19,10,22,12,0,0,10,0,4,0,1,0,2,15,5,25,6
"Ant255",1,27,0,1,6,0,0,8,10,18,20,24,2,4,11,13,1,8,2,7,12,10,0,0,6,2,9,0,0,8,11,1,0,23,5,21,15,1,2,7,24,2,31,14,0,17,0,3,14,1,8,0,0,0,16,5,0,0,0,4,1,1,0,18,1,0,10,20,1,12,0,0,15,4,0,0,0,1,7,10,3,6,2,10,13,9,1,11,16,1,1,0,0,0,0,0,6,16,17,12,13,8,29,19,19,0,3,4,4,0
"Ant257",9,12,4,3,8,1,0,4,12,9,2,4,8,3,16,5,0,1,2,9,11,10,3,1,1,4,8,1,0,0,11,6,3,21,15,0,19,5,4,0,8,21,4,9,1,12,1,18,6,0,1,4,1,1,4,3,0,1,0,2,0,2,2,1,8,0,4,0,13,9,4,0,9,4,0,1,1,0,9,4,0,2,0,6,0,2,8,1,0,0,8,0,1,5,1,6,4,1,11,4,4,10,22,8,11,0,1,4,4,0
"Ant263",3,1,1,0,2,3,0,0,3,1,6,4,1,4,8,1,0,17,2,1,11,14,0,2,0,5,2,0,0,0,2,4,2,4,0,0,5,0,1,0,3,5,0,1,0,5,0,1,4,1,0,0,0,0,11,11,1,0,0,2,0,5,0,1,1,6,8,14,2,1,0,0,12,11,0,1,7,9,0,1,1,0,0,3,8,11,1,8,1,0,1,0,1,0,0,0,8,11,9,2,3,10,16,3,4,0,0,7,1,0
"Ant289",3,5,0,0,8,0,0,3,8,8,17,4,10,7,2,5,1,1,4,6,17,13,3,1,1,6,8,2,0,7,3,4,1,10,1,17,8,3,3,2,8,0,12,8,1,9,0,19,7,2,3,2,0,1,3,0,0,0,0,0,1,4,0,2,0,0,6,2,4,6,1,0,25,9,0,0,10,4,1,0,0,3,0,3,0,2,1,7,1,1,10,0,2,1,1,1,2,0,13,2,16,9,14,3,5,0,7,2,6,5
"Ant294",0,14,0,0,8,0,27,16,0,1,5,15,0,1,0,3,15,1,0,5,0,2,49,2,0,1,4,0,0,2,2,0,1,5,0,0,0,0,0,0,27,0,7,33,0,0,0,0,4,1,3,0,0,0,11,31,0,0,0,0,0,12,0,0,0,40,2,0,0,11,0,0,0,27,0,0,3,0,1,0,0,0,87,8,15,0,0,0,27,0,1,0,0,0,0,0,0,6,1,0,6,0,0,4,10,0,0,12,0,0
"Ant298",3,2,13,12,0,4,0,1,0,6,1,1,3,5,0,2,0,5,12,4,2,1,1,6,8,15,11,13,1,13,5,13,7,0,5,1,5,7,12,10,3,15,0,0,7,9,11,4,3,13,3,17,5,1,0,0,8,3,14,7,2,5,10,3,7,0,7,4,8,4,12,5,2,0,3,34,6,2,0,3,0,0,0,1,0,4,8,4,3,3,10,8,5,11,7,2,1,6,1,9,2,0,5,0,0,3,1,2,12,4
"Ant318",0,7,0,0,48,0,95,9,0,0,22,30,0,0,0,7,47,0,0,16,0,0,99,0,0,3,0,0,0,0,4,0,0,2,0,2,1,0,0,0,24,0,13,98,0,0,0,0,4,0,4,0,0,0,22,57,0,0,0,0,0,13,0,0,0,11,0,0,0,32,0,0,0,55,0,0,2,0,0,0,87,0,0,7,54,0,0,0,17,0,0,0,0,0,0,0,0,10,0,0,10,0,0,2,0,0,0,3,0,0
"Ant324",2,17,0,0,16,1,7,20,6,6,5,21,6,2,23,7,2,2,1,8,20,3,4,1,2,0,6,0,1,0,4,0,0,20,1,10,4,1,5,0,10,0,23,8,0,4,5,2,4,0,11,0,0,0,21,14,0,0,0,0,0,6,0,2,0,4,2,4,1,13,0,0,7,8,0,0,10,6,3,3,8,1,7,0,6,2,5,12,19,0,1,0,1,0,1,1,1,7,2,0,4,7,20,12,10,0,0,9,6,0
"Ant332",0,0,0,0,8,0,45,3,0,1,8,15,0,0,1,6,13,0,0,11,1,2,67,0,1,0,0,0,0,0,5,0,0,0,0,1,0,1,0,0,15,0,5,38,0,0,0,0,7,0,1,0,0,0,29,28,0,0,0,0,0,9,0,0,0,9,1,2,1,4,0,0,4,16,0,0,13,0,8,0,15,0,54,6,0,4,0,1,7,0,1,0,0,0,0,0,0,6,1,0,4,1,2,3,5,0,0,1,1,0
"Ant342",3,5,0,2,5,1,0,4,6,7,4,2,3,5,9,3,0,2,4,2,18,7,12,0,0,6,1,0,0,5,13,4,0,5,3,5,14,1,2,1,8,13,25,3,1,5,1,0,4,0,7,0,2,0,5,0,0,1,2,0,0,0,1,5,0,1,15,5,12,5,0,0,12,1,0,0,9,2,11,2,0,4,0,2,4,0,6,1,1,0,8,0,0,0,0,1,5,0,10,5,12,0,19,2,12,0,0,4,2,3
"Ant347",2,3,3,6,1,4,0,3,12,4,0,9,8,16,1,7,0,6,3,6,4,8,0,4,11,3,5,2,2,4,12,3,3,0,4,1,14,1,7,3,1,11,4,13,11,8,4,9,8,0,5,2,3,1,0,0,6,1,0,1,1,3,7,2,0,0,3,3,2,2,2,0,6,0,3,5,1,8,1,1,0,8,0,5,0,6,0,3,1,1,18,2,2,1,1,2,0,1,0,8,5,5,4,6,0,0,4,5,6,1
"Ant353",2,10,1,0,8,0,0,5,7,14,8,6,8,4,13,2,0,9,2,11,5,5,1,0,1,10,3,1,0,3,3,2,1,5,4,14,4,2,6,1,11,8,3,10,0,3,0,1,4,0,5,0,0,0,10,4,1,0,1,1,1,3,0,7,0,0,9,18,4,11,0,0,18,0,0,0,11,1,8,7,0,4,0,12,1,1,3,0,2,1,2,0,0,0,0,2,7,6,25,3,6,2,23,10,1,0,0,9,5,3
"Ant356",5,71,0,2,19,0,13,15,0,14,11,27,0,0,0,23,7,1,0,15,0,4,11,6,1,18,15,0,0,4,19,3,0,28,3,21,25,2,2,2,18,4,17,29,0,13,1,0,5,0,56,1,0,6,22,10,0,0,0,0,0,4,0,3,0,2,4,8,2,13,1,0,0,0,0,0,16,0,1,1,27,3,17,19,7,1,1,2,0,0,10,0,3,0,0,0,7,16,10,3,8,0,28,3,27,0,1,16,4,0
"Ant380",2,0,7,2,0,1,0,0,0,0,1,0,1,1,0,3,0,2,5,3,1,4,0,2,5,4,1,10,14,1,0,0,12,0,6,0,0,4,3,2,0,0,0,0,2,2,0,8,2,4,0,2,6,7,2,0,0,5,10,8,9,1,4,1,6,0,3,1,3,0,2,5,0,1,9,1,1,0,0,1,0,3,0,0,0,0,1,1,0,0,2,5,2,4,12,2,2,0,0,3,0,8,0,0,0,7,6,0,2,6
"Ant387",4,10,2,4,1,2,0,1,8,3,3,3,12,15,1,6,3,7,25,10,4,4,1,5,17,18,8,22,5,2,24,15,8,2,10,5,6,3,28,6,4,24,8,5,12,18,32,9,26,5,14,4,6,10,1,0,3,5,6,1,5,2,8,0,5,0,11,14,4,1,14,1,4,0,0,21,1,8,1,10,1,10,0,1,1,8,18,2,10,2,0,3,4,4,5,14,3,0,4,2,6,9,2,10,4,1,8,5,7,2
"Ant390",0,0,12,3,0,3,0,0,1,0,0,0,0,1,0,0,0,0,14,2,1,0,0,3,0,3,1,8,11,4,0,5,5,0,0,0,1,6,0,6,0,2,0,0,3,2,0,3,6,1,0,2,5,2,0,0,3,14,7,2,10,0,9,0,3,0,1,2,1,0,5,14,0,0,11,5,0,0,0,0,0,8,0,0,0,0,2,0,0,5,3,0,0,3,2,11,11,0,3,8,0,1,0,0,0,6,3,1,1,1
"Ant394",4,4,6,9,3,0,0,0,2,0,2,0,3,1,1,0,1,3,14,1,1,5,0,5,8,5,0,8,4,8,1,5,10,1,3,0,0,9,2,1,0,10,0,0,4,2,3,4,7,4,1,5,2,1,0,1,1,1,21,4,3,0,11,8,4,0,0,10,2,0,4,4,3,0,10,8,0,1,1,2,0,5,0,1,0,0,2,0,3,2,4,0,0,5,4,2,8,0,1,16,1,2,2,3,0,2,3,3,8,4
"Ant395",0,2,50,1,0,5,0,0,0,0,0,0,1,2,1,0,0,0,19,5,3,0,0,0,1,5,0,2,3,11,2,1,2,2,6,0,2,24,2,10,0,4,1,0,4,2,1,3,19,17,1,12,6,1,0,0,2,14,22,9,17,0,10,1,14,0,0,6,0,0,4,10,0,0,8,19,0,5,0,1,0,11,0,0,0,0,1,0,0,4,4,3,5,0,2,12,4,0,0,1,0,2,3,0,0,14,1,0,8,6
"Ant400",0,1,2,3,0,2,0,0,2,1,0,2,1,11,1,1,0,1,7,1,1,0,0,3,1,5,0,10,11,1,3,5,19,1,4,0,1,17,10,15,0,6,0,0,8,7,0,5,6,6,2,5,3,5,0,1,5,12,13,2,12,1,15,0,7,0,0,6,2,1,10,9,1,0,10,10,0,1,0,1,0,7,0,1,0,0,1,0,0,12,5,2,4,2,0,6,0,0,0,3,0,0,2,0,0,17,11,2,1,6
"Ant437",2,0,18,9,0,1,0,0,4,0,0,2,3,3,0,0,0,1,16,2,1,0,0,15,3,2,2,6,8,7,2,17,9,0,1,0,3,5,7,11,0,5,0,2,14,3,4,10,3,5,0,5,7,12,1,0,5,20,13,6,38,1,10,0,3,0,1,5,3,0,8,11,0,0,5,22,0,6,0,1,0,2,0,1,0,1,2,2,0,2,14,11,2,12,6,0,2,0,1,1,0,4,0,1,0,18,20,1,5,6
"Ant458",6,4,0,8,0,2,0,0,6,0,2,2,17,2,8,2,2,11,6,12,9,10,0,5,12,7,3,13,0,8,9,4,5,14,1,3,5,5,2,15,2,3,2,0,0,6,10,16,15,7,4,0,8,0,0,0,1,1,4,9,10,3,7,11,5,0,3,6,4,1,3,0,1,0,2,12,6,4,8,2,0,1,0,1,0,5,0,7,7,2,3,11,8,4,0,2,0,7,5,13,1,21,11,1,0,2,6,1,3,7
"Ant462",2,7,1,0,5,0,10,3,1,8,19,7,0,5,14,4,11,3,1,6,4,1,5,1,3,4,4,0,0,0,5,2,0,2,0,9,7,1,0,0,12,3,4,9,0,5,0,0,11,1,3,0,0,0,15,26,1,0,0,0,0,5,0,1,0,5,2,2,2,8,0,1,2,11,0,0,16,1,11,0,6,6,10,7,6,0,1,6,16,0,0,0,0,0,0,0,7,0,3,1,7,0,6,7,1,0,1,1,1,0
"Ant475",3,30,1,2,3,9,0,4,3,10,9,13,17,3,10,8,1,11,0,12,20,20,11,4,1,4,4,1,2,0,19,4,1,17,7,14,16,5,8,2,10,26,10,6,1,17,1,1,4,0,10,1,1,0,8,3,0,0,0,0,1,7,2,7,0,0,14,19,15,7,5,1,12,7,0,0,17,11,9,13,1,1,0,2,1,10,0,25,10,0,4,3,1,0,0,1,5,3,0,1,16,3,50,11,3,1,0,12,5,4
"Ant482",10,1,4,4,4,9,0,2,0,0,3,2,2,0,1,2,1,3,6,2,7,3,0,6,5,10,1,7,6,5,2,5,4,0,3,2,5,7,14,7,2,13,0,3,5,10,0,12,8,0,2,9,6,5,1,0,0,2,4,11,5,6,3,0,5,0,7,29,1,2,10,1,0,1,3,10,12,4,2,2,0,9,0,0,0,5,8,3,3,3,2,8,16,1,3,1,13,1,1,0,10,0,5,2,0,4,17,5,7,3
"Ant492",6,9,1,0,17,2,16,2,17,20,28,29,11,8,3,22,2,4,7,14,11,11,5,11,3,14,0,9,0,5,29,8,3,13,4,4,31,3,1,1,24,24,16,5,1,16,1,2,8,0,10,2,2,0,10,5,2,0,0,5,0,3,0,1,0,3,8,7,8,17,0,0,10,5,1,0,13,4,3,16,6,2,10,4,4,12,5,6,8,0,6,0,1,0,0,0,1,7,16,10,0,1,31,13,1,0,1,10,11,1
"Ant501",0,8,4,11,0,0,0,1,13,0,2,1,2,2,13,0,1,1,5,10,31,3,0,1,10,4,2,13,6,4,3,5,15,7,6,8,6,2,7,11,1,12,9,1,0,6,10,8,7,4,3,0,3,2,2,0,3,2,3,3,11,4,4,6,7,0,4,10,16,1,1,0,16,6,7,4,8,10,10,9,0,0,0,7,1,0,5,2,0,8,9,1,2,2,0,4,21,0,3,0,1,0,5,4,15,3,6,10,2,4
"Ant507",6,24,0,0,11,2,0,8,5,45,13,17,20,7,41,9,9,2,0,10,36,21,1,0,3,4,18,0,0,3,9,1,0,17,6,11,12,1,3,1,30,28,15,7,1,29,2,10,8,4,23,3,1,3,11,15,7,0,0,2,6,2,0,7,0,1,8,22,4,17,2,1,20,8,0,0,29,22,16,14,0,5,0,20,2,19,4,23,28,0,2,0,2,3,2,0,11,6,50,5,31,5,0,26,15,0,1,13,15,6
"Ant527",7,49,1,1,7,0,0,4,2,7,5,28,2,15,5,11,1,1,1,11,8,9,1,1,1,16,14,2,0,0,6,3,1,21,2,3,21,0,4,0,21,5,14,15,1,17,0,0,3,0,11,1,0,0,7,23,2,0,0,1,1,5,1,2,3,0,4,7,4,24,2,0,5,6,0,1,19,8,3,3,4,0,2,12,3,2,6,10,3,0,10,0,3,0,0,1,1,7,11,2,13,4,26,0,11,0,1,25,0,2
"Ant530",4,73,0,0,5,2,0,4,3,11,3,12,3,4,7,3,1,2,2,6,15,5,0,0,1,1,5,0,0,0,16,0,0,32,1,13,10,1,5,1,16,1,17,13,0,5,0,2,1,2,25,0,0,0,6,12,0,0,0,1,0,3,0,3,0,5,13,3,1,7,0,0,12,13,0,0,19,11,4,5,10,0,0,10,5,12,0,1,27,0,4,0,0,0,0,0,0,1,3,0,1,15,15,11,0,0,0,34,10,1
"Ant538",1,1,14,1,0,5,0,0,1,0,0,2,0,2,0,0,0,0,18,0,1,1,0,1,8,0,0,14,14,3,3,1,11,0,6,0,4,17,2,5,0,0,0,2,2,5,1,11,6,4,0,16,17,6,0,0,1,7,4,18,18,0,5,0,8,0,1,6,2,0,8,50,2,0,15,2,0,0,0,0,0,3,0,0,0,0,0,0,0,7,1,6,2,14,17,18,2,0,1,4,0,3,0,0,0,0,10,0,2,7
"Ant552",6,1,13,6,0,6,0,0,5,5,1,3,3,16,0,1,1,7,20,3,1,3,0,7,2,10,1,7,18,4,2,3,23,0,3,0,4,11,7,3,0,5,4,0,11,8,1,3,2,5,1,19,16,12,0,2,10,2,14,8,14,4,15,3,8,0,3,5,4,2,22,29,5,0,8,15,3,1,0,7,0,1,0,0,0,0,4,0,1,6,8,3,3,1,11,20,6,1,0,17,1,6,1,1,0,10,0,4,20,17
"Ant560",19,56,1,2,1,4,0,3,7,2,5,18,3,18,8,11,1,6,3,15,4,6,2,2,5,8,10,1,0,6,9,4,4,34,6,12,17,0,1,4,40,6,23,35,2,11,0,1,1,2,13,0,2,1,2,5,18,0,2,0,0,15,1,1,2,0,4,4,1,17,1,1,2,3,1,5,4,4,7,2,12,2,3,9,1,4,5,9,16,0,5,1,3,0,2,1,1,1,12,5,10,10,13,25,34,0,4,0,3,0
"Ant564",10,4,10,3,3,5,0,0,10,4,7,6,8,11,2,1,1,3,8,5,13,5,0,1,15,17,12,3,2,1,18,20,5,2,11,9,2,13,15,4,4,9,6,8,1,32,7,14,7,0,1,3,4,2,6,0,4,0,5,12,4,8,12,0,13,0,3,0,3,7,3,0,6,0,1,25,4,4,1,6,0,12,0,6,1,2,6,5,4,2,7,1,8,8,1,5,3,1,5,7,11,2,15,0,10,2,20,3,0,1
"Ant593",3,0,7,6,0,10,0,0,1,1,0,5,0,9,5,0,0,6,11,4,1,6,0,1,2,3,3,6,17,28,1,5,9,0,4,5,0,16,12,6,1,7,1,0,1,5,0,6,7,1,0,4,6,6,2,0,3,6,11,13,4,0,3,6,4,0,3,8,1,1,4,8,3,0,5,6,0,0,0,5,0,4,0,0,0,3,1,3,0,6,2,1,4,6,6,6,7,0,4,3,1,4,6,2,1,7,17,0,1,0
